location,model,missingness_eligibility,q10_eligibility,nondecreasing_quantiles_eligibility,overall_eligibility
36,JHU_IDD-CovidSP,eligible,eligible,eligible,eligible
36,LANL-GrowthRate,eligible,eligible,eligible,eligible
36,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
36,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
36,PSI-DRAFT,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
36,SWC-TerminusCM,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,Visual misalignment of predictive quantiles with JHU reference data.
36,UA-EpiCovDA,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
36,UCLA-SuEIR,eligible,eligible,eligible,eligible
36,UMass-MechBayes,eligible,eligible,eligible,eligible
36,USACE-ERDC_SEIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
36,UT-Mobility,eligible,eligible,eligible,eligible
36,YYG-ParamSearch,eligible,eligible,eligible,eligible
37,Auquan-SEIR,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
37,CAN-SEIR_CAN,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
37,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
37,CU-select,eligible,eligible,eligible,eligible
37,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
37,IHME-CurveFit,eligible,eligible,eligible,eligible
37,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
37,IowaStateLW-STEM,eligible,eligible,eligible,eligible
37,JHU_IDD-CovidSP,eligible,eligible,eligible,eligible
37,LANL-GrowthRate,eligible,eligible,eligible,eligible
37,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
37,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
37,PSI-DRAFT,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
37,SWC-TerminusCM,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
37,UA-EpiCovDA,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
37,UCLA-SuEIR,eligible,eligible,eligible,eligible
37,UMass-MechBayes,eligible,eligible,eligible,eligible
37,USACE-ERDC_SEIR,eligible,eligible,eligible,eligible
37,UT-Mobility,eligible,eligible,eligible,eligible
37,YYG-ParamSearch,eligible,eligible,eligible,eligible
38,Auquan-SEIR,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
38,CAN-SEIR_CAN,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
38,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
38,CU-select,eligible,eligible,eligible,eligible
38,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
38,IHME-CurveFit,eligible,eligible,eligible,eligible
38,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
38,IowaStateLW-STEM,eligible,eligible,eligible,eligible
38,JHU_IDD-CovidSP,eligible,eligible,eligible,eligible
38,LANL-GrowthRate,eligible,eligible,eligible,eligible
38,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
38,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
38,PSI-DRAFT,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
38,SWC-TerminusCM,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
38,UA-EpiCovDA,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
38,UCLA-SuEIR,eligible,eligible,eligible,eligible
38,UMass-MechBayes,eligible,eligible,eligible,eligible
38,USACE-ERDC_SEIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
38,UT-Mobility,eligible,eligible,eligible,eligible
38,YYG-ParamSearch,eligible,eligible,eligible,eligible
39,Auquan-SEIR,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
39,CAN-SEIR_CAN,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,Visual misalignment of predictive quantiles with JHU reference data.
39,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
39,CU-select,eligible,eligible,eligible,eligible
39,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
39,IHME-CurveFit,eligible,eligible,eligible,eligible
39,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
39,IowaStateLW-STEM,eligible,eligible,eligible,eligible
39,JHU_IDD-CovidSP,eligible,eligible,eligible,eligible
39,LANL-GrowthRate,eligible,eligible,eligible,eligible
39,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
39,NotreDame-FRED,eligible,eligible,eligible,eligible
39,PSI-DRAFT,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
39,SWC-TerminusCM,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
39,UA-EpiCovDA,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
39,UCLA-SuEIR,eligible,eligible,eligible,eligible
39,UMass-MechBayes,eligible,eligible,eligible,eligible
39,USACE-ERDC_SEIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
39,UT-Mobility,eligible,eligible,eligible,eligible
39,YYG-ParamSearch,eligible,eligible,eligible,eligible
40,Auquan-SEIR,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
40,CAN-SEIR_CAN,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
40,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
40,CU-select,eligible,eligible,eligible,eligible
40,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
40,IHME-CurveFit,eligible,eligible,eligible,eligible
40,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
40,IowaStateLW-STEM,eligible,eligible,eligible,eligible
40,JHU_IDD-CovidSP,eligible,eligible,eligible,eligible
40,LANL-GrowthRate,eligible,eligible,eligible,eligible
40,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
40,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
40,PSI-DRAFT,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
40,SWC-TerminusCM,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
40,UA-EpiCovDA,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
40,UCLA-SuEIR,eligible,eligible,eligible,eligible
40,UMass-MechBayes,eligible,eligible,eligible,eligible
40,USACE-ERDC_SEIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
40,UT-Mobility,eligible,eligible,eligible,eligible
40,YYG-ParamSearch,eligible,eligible,eligible,eligible
41,Auquan-SEIR,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
41,CAN-SEIR_CAN,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
41,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
41,CU-select,eligible,eligible,eligible,eligible
41,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
41,IHME-CurveFit,eligible,eligible,eligible,eligible
41,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
41,IowaStateLW-STEM,eligible,eligible,eligible,eligible
41,JHU_IDD-CovidSP,eligible,eligible,eligible,eligible
41,LANL-GrowthRate,eligible,eligible,eligible,eligible
41,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
41,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
41,PSI-DRAFT,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
41,SWC-TerminusCM,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
41,UA-EpiCovDA,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
41,UCLA-SuEIR,eligible,eligible,eligible,eligible
41,UMass-MechBayes,eligible,eligible,eligible,eligible
41,USACE-ERDC_SEIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
41,UT-Mobility,eligible,eligible,eligible,eligible
41,YYG-ParamSearch,eligible,eligible,eligible,eligible
42,Auquan-SEIR,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
42,CAN-SEIR_CAN,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
42,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
42,CU-select,eligible,eligible,eligible,eligible
42,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
42,IHME-CurveFit,eligible,eligible,eligible,eligible
42,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
42,IowaStateLW-STEM,eligible,eligible,eligible,eligible
42,JHU_IDD-CovidSP,eligible,eligible,eligible,eligible
42,LANL-GrowthRate,eligible,eligible,eligible,eligible
42,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
42,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
42,PSI-DRAFT,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
42,SWC-TerminusCM,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
42,UA-EpiCovDA,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
42,UCLA-SuEIR,eligible,eligible,eligible,eligible
42,UMass-MechBayes,eligible,eligible,eligible,eligible
42,USACE-ERDC_SEIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
42,UT-Mobility,eligible,eligible,eligible,eligible
42,YYG-ParamSearch,eligible,eligible,eligible,eligible
44,Auquan-SEIR,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
44,CAN-SEIR_CAN,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
44,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
44,CU-select,eligible,eligible,eligible,eligible
44,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
44,IHME-CurveFit,eligible,eligible,eligible,eligible
44,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
44,IowaStateLW-STEM,eligible,eligible,eligible,eligible
44,JHU_IDD-CovidSP,eligible,eligible,eligible,eligible
44,LANL-GrowthRate,eligible,eligible,eligible,eligible
44,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
44,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
44,PSI-DRAFT,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
44,SWC-TerminusCM,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
44,UA-EpiCovDA,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
44,UCLA-SuEIR,eligible,eligible,eligible,eligible
44,UMass-MechBayes,eligible,eligible,eligible,eligible
44,USACE-ERDC_SEIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
44,UT-Mobility,eligible,eligible,eligible,eligible
44,YYG-ParamSearch,eligible,eligible,eligible,eligible
45,Auquan-SEIR,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
45,CAN-SEIR_CAN,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
45,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
45,CU-select,eligible,eligible,eligible,eligible
45,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
45,IHME-CurveFit,eligible,eligible,eligible,eligible
45,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
45,IowaStateLW-STEM,eligible,eligible,eligible,eligible
45,JHU_IDD-CovidSP,eligible,eligible,eligible,eligible
45,LANL-GrowthRate,eligible,eligible,eligible,eligible
45,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
45,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
45,PSI-DRAFT,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
45,SWC-TerminusCM,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
45,UA-EpiCovDA,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
45,UCLA-SuEIR,eligible,eligible,eligible,eligible
45,UMass-MechBayes,eligible,eligible,eligible,eligible
45,USACE-ERDC_SEIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
45,UT-Mobility,eligible,eligible,eligible,eligible
45,YYG-ParamSearch,eligible,eligible,eligible,eligible
46,Auquan-SEIR,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
46,CAN-SEIR_CAN,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
46,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
46,CU-select,eligible,eligible,eligible,eligible
46,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
46,IHME-CurveFit,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
46,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
46,IowaStateLW-STEM,eligible,eligible,eligible,eligible
46,JHU_IDD-CovidSP,eligible,eligible,eligible,eligible
46,LANL-GrowthRate,eligible,eligible,eligible,eligible
46,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
46,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
46,PSI-DRAFT,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
46,SWC-TerminusCM,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
46,UA-EpiCovDA,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
46,UCLA-SuEIR,eligible,eligible,eligible,eligible
46,UMass-MechBayes,eligible,eligible,eligible,eligible
46,USACE-ERDC_SEIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
46,UT-Mobility,eligible,eligible,eligible,eligible
46,YYG-ParamSearch,eligible,eligible,eligible,eligible
47,Auquan-SEIR,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
47,CAN-SEIR_CAN,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,Visual misalignment of predictive quantiles with JHU reference data.
47,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
47,CU-select,eligible,eligible,eligible,eligible
47,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
47,IHME-CurveFit,eligible,eligible,eligible,eligible
47,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
47,IowaStateLW-STEM,eligible,eligible,eligible,eligible
47,JHU_IDD-CovidSP,eligible,eligible,eligible,eligible
47,LANL-GrowthRate,eligible,eligible,eligible,eligible
47,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
47,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
47,PSI-DRAFT,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
47,SWC-TerminusCM,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
47,UA-EpiCovDA,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
47,UCLA-SuEIR,eligible,eligible,eligible,eligible
47,UMass-MechBayes,eligible,eligible,eligible,eligible
47,USACE-ERDC_SEIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
47,UT-Mobility,eligible,eligible,eligible,eligible
47,YYG-ParamSearch,eligible,eligible,eligible,eligible
48,Auquan-SEIR,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
48,CAN-SEIR_CAN,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
48,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
48,CU-select,eligible,eligible,eligible,eligible
48,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
48,IHME-CurveFit,eligible,eligible,eligible,eligible
48,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
48,IowaStateLW-STEM,eligible,eligible,eligible,eligible
48,JHU_IDD-CovidSP,eligible,eligible,eligible,eligible
48,LANL-GrowthRate,eligible,eligible,eligible,eligible
48,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
48,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
48,PSI-DRAFT,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
48,SWC-TerminusCM,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
48,UA-EpiCovDA,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
48,UCLA-SuEIR,eligible,eligible,eligible,eligible
48,UMass-MechBayes,eligible,eligible,eligible,eligible
48,USACE-ERDC_SEIR,eligible,eligible,eligible,eligible
48,UT-Mobility,eligible,eligible,eligible,eligible
48,YYG-ParamSearch,eligible,eligible,eligible,eligible
49,Auquan-SEIR,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
49,CAN-SEIR_CAN,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
49,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
49,CU-select,eligible,eligible,eligible,eligible
49,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
49,IHME-CurveFit,eligible,eligible,eligible,eligible
49,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
49,IowaStateLW-STEM,eligible,eligible,eligible,eligible
49,JHU_IDD-CovidSP,eligible,eligible,eligible,eligible
49,LANL-GrowthRate,eligible,eligible,eligible,eligible
49,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
49,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
49,PSI-DRAFT,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
49,SWC-TerminusCM,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
49,UA-EpiCovDA,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
49,UCLA-SuEIR,eligible,eligible,eligible,eligible
49,UMass-MechBayes,eligible,eligible,eligible,eligible
49,USACE-ERDC_SEIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
49,UT-Mobility,eligible,eligible,eligible,eligible
49,YYG-ParamSearch,eligible,eligible,eligible,eligible
50,Auquan-SEIR,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
50,CAN-SEIR_CAN,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
50,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
50,CU-select,eligible,eligible,eligible,eligible
50,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
50,IHME-CurveFit,eligible,eligible,eligible,eligible
50,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
50,IowaStateLW-STEM,eligible,eligible,eligible,eligible
50,JHU_IDD-CovidSP,eligible,eligible,eligible,eligible
50,LANL-GrowthRate,eligible,eligible,eligible,eligible
50,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
50,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
50,PSI-DRAFT,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
50,SWC-TerminusCM,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,Visual misalignment of predictive quantiles with JHU reference data.
50,UA-EpiCovDA,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
50,UCLA-SuEIR,eligible,eligible,eligible,eligible
50,UMass-MechBayes,eligible,eligible,eligible,eligible
50,USACE-ERDC_SEIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
50,UT-Mobility,eligible,eligible,eligible,eligible
50,YYG-ParamSearch,eligible,eligible,eligible,eligible
51,Auquan-SEIR,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
51,CAN-SEIR_CAN,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
51,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
51,CU-select,eligible,eligible,eligible,eligible
51,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
51,IHME-CurveFit,eligible,eligible,eligible,eligible
51,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
51,IowaStateLW-STEM,eligible,eligible,eligible,eligible
51,JHU_IDD-CovidSP,eligible,eligible,eligible,eligible
51,LANL-GrowthRate,eligible,eligible,eligible,eligible
51,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
51,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
51,PSI-DRAFT,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
51,SWC-TerminusCM,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
51,UA-EpiCovDA,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
51,UCLA-SuEIR,eligible,eligible,eligible,eligible
51,UMass-MechBayes,eligible,eligible,eligible,eligible
51,USACE-ERDC_SEIR,eligible,eligible,eligible,eligible
51,UT-Mobility,eligible,eligible,eligible,eligible
51,YYG-ParamSearch,eligible,eligible,eligible,eligible
53,Auquan-SEIR,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
53,CAN-SEIR_CAN,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
53,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
53,CU-select,eligible,eligible,eligible,eligible
53,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
53,IHME-CurveFit,eligible,eligible,eligible,eligible
53,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
53,IowaStateLW-STEM,eligible,eligible,eligible,eligible
53,JHU_IDD-CovidSP,eligible,eligible,eligible,eligible
53,LANL-GrowthRate,eligible,eligible,eligible,eligible
53,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
53,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
53,PSI-DRAFT,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
53,SWC-TerminusCM,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
53,UA-EpiCovDA,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
53,UCLA-SuEIR,eligible,eligible,eligible,eligible
53,UMass-MechBayes,eligible,eligible,eligible,eligible
53,USACE-ERDC_SEIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
53,UT-Mobility,eligible,eligible,eligible,eligible
53,YYG-ParamSearch,eligible,eligible,eligible,eligible
54,Auquan-SEIR,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
54,CAN-SEIR_CAN,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
54,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
54,CU-select,eligible,eligible,eligible,eligible
54,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
54,IHME-CurveFit,eligible,eligible,eligible,eligible
54,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
54,IowaStateLW-STEM,eligible,eligible,eligible,eligible
54,JHU_IDD-CovidSP,eligible,eligible,eligible,eligible
54,LANL-GrowthRate,eligible,eligible,eligible,eligible
54,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
54,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
54,PSI-DRAFT,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
