location,model,missingness_eligibility,q10_eligibility,nondecreasing_quantiles_eligibility,baseline_eligibility,overall_eligibility
27,Auquan-SEIR,missing required forecasts,eligible,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
27,Columbia_UNC-SurvCon,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
27,CovidAnalytics-DELPHI,eligible,eligible,eligible,"NA",eligible
27,COVIDhub-baseline,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
27,CU-select,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
27,epiforecasts-ensemble1,eligible,eligible,eligible,"NA",eligible
27,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
27,GT-DeepCOVID,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
27,IHME-CurveFit,eligible,eligible,eligible,"NA",eligible
27,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA",eligible
27,LANL-GrowthRate,eligible,eligible,eligible,"NA",eligible
27,MITCovAlliance-SIR,eligible,eligible,decreasing quantiles over time,"NA",Visual misalignment of predictive quantiles with JHU reference data.
27,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA",eligible
27,NotreDame-FRED,eligible,eligible,eligible,"NA",eligible
27,NotreDame-mobility,eligible,eligible,eligible,"NA",eligible
27,OliverWyman-Navigator,eligible,eligible,eligible,"NA",eligible
27,PSI-DRAFT,eligible,eligible,eligible,"NA",eligible
27,RobertWalraven-ESG,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,decreasing quantiles over time,"NA",Visual misalignment of predictive quantiles with JHU reference data.
27,UCLA-SuEIR,eligible,eligible,eligible,"NA",eligible
27,UM_CFG-RidgeTfReg,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
27,UMass-MechBayes,eligible,eligible,eligible,"NA",eligible
27,USACE-ERDC_SEIR,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
27,UT-Mobility,eligible,eligible,eligible,"NA",eligible
27,YYG-ParamSearch,eligible,eligible,eligible,"NA",eligible
28,Auquan-SEIR,missing required forecasts,eligible,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
28,Columbia_UNC-SurvCon,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
28,CovidAnalytics-DELPHI,eligible,eligible,eligible,"NA",eligible
28,COVIDhub-baseline,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
28,CU-select,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
28,epiforecasts-ensemble1,eligible,eligible,eligible,"NA",eligible
28,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
28,GT-DeepCOVID,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
28,IHME-CurveFit,eligible,eligible,eligible,"NA",eligible
28,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA",eligible
28,LANL-GrowthRate,eligible,eligible,eligible,"NA",eligible
28,MITCovAlliance-SIR,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
28,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA",eligible
28,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
28,NotreDame-mobility,eligible,eligible,eligible,"NA",eligible
28,OliverWyman-Navigator,eligible,eligible,eligible,"NA",eligible
28,PSI-DRAFT,eligible,eligible,eligible,"NA",eligible
28,RobertWalraven-ESG,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
28,UCLA-SuEIR,eligible,eligible,eligible,"NA",eligible
28,UM_CFG-RidgeTfReg,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
28,UMass-MechBayes,eligible,eligible,eligible,"NA",eligible
28,USACE-ERDC_SEIR,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
28,UT-Mobility,eligible,eligible,eligible,"NA",eligible
28,YYG-ParamSearch,eligible,eligible,eligible,"NA",eligible
29,Auquan-SEIR,missing required forecasts,eligible,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
29,Columbia_UNC-SurvCon,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
29,CovidAnalytics-DELPHI,eligible,eligible,eligible,"NA",eligible
29,COVIDhub-baseline,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
29,CU-select,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
29,epiforecasts-ensemble1,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
29,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
29,GT-DeepCOVID,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
29,IHME-CurveFit,eligible,eligible,eligible,"NA",eligible
29,JHU_IDD-CovidSP,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
29,LANL-GrowthRate,eligible,eligible,eligible,"NA",eligible
29,MITCovAlliance-SIR,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
29,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA",eligible
29,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
29,NotreDame-mobility,eligible,eligible,eligible,"NA",eligible
29,OliverWyman-Navigator,eligible,eligible,eligible,"NA",eligible
29,PSI-DRAFT,eligible,eligible,eligible,"NA",eligible
29,RobertWalraven-ESG,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,decreasing quantiles over time,"NA",Visual misalignment of predictive quantiles with JHU reference data.
29,UCLA-SuEIR,eligible,eligible,eligible,"NA",eligible
29,UM_CFG-RidgeTfReg,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
29,UMass-MechBayes,eligible,eligible,eligible,"NA",eligible
29,USACE-ERDC_SEIR,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
29,UT-Mobility,eligible,eligible,eligible,"NA",eligible
29,YYG-ParamSearch,eligible,eligible,eligible,"NA",eligible
30,Auquan-SEIR,missing required forecasts,eligible,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
30,Columbia_UNC-SurvCon,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
30,CovidAnalytics-DELPHI,eligible,eligible,eligible,"NA",eligible
30,COVIDhub-baseline,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
30,CU-select,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
30,epiforecasts-ensemble1,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
30,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
30,GT-DeepCOVID,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
30,IHME-CurveFit,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
30,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA",eligible
30,LANL-GrowthRate,eligible,eligible,eligible,"NA",eligible
30,MITCovAlliance-SIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
30,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA",eligible
30,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
30,NotreDame-mobility,eligible,eligible,eligible,"NA",eligible
30,OliverWyman-Navigator,eligible,eligible,eligible,"NA",eligible
30,PSI-DRAFT,eligible,eligible,eligible,"NA",eligible
30,RobertWalraven-ESG,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,decreasing quantiles over time,"NA",Visual misalignment of predictive quantiles with JHU reference data.
30,UCLA-SuEIR,eligible,eligible,eligible,"NA",eligible
30,UM_CFG-RidgeTfReg,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
30,UMass-MechBayes,eligible,eligible,eligible,"NA",eligible
30,USACE-ERDC_SEIR,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
30,UT-Mobility,eligible,eligible,eligible,"NA",eligible
30,YYG-ParamSearch,eligible,eligible,eligible,"NA",eligible
31,Auquan-SEIR,missing required forecasts,eligible,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
31,Columbia_UNC-SurvCon,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
31,CovidAnalytics-DELPHI,eligible,eligible,eligible,"NA",eligible
31,COVIDhub-baseline,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
31,CU-select,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
31,epiforecasts-ensemble1,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
31,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
31,GT-DeepCOVID,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
31,IHME-CurveFit,eligible,eligible,eligible,"NA",eligible
31,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA",eligible
31,LANL-GrowthRate,eligible,eligible,eligible,"NA",eligible
31,MITCovAlliance-SIR,eligible,eligible,decreasing quantiles over time,"NA",Visual misalignment of predictive quantiles with JHU reference data.
31,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA",eligible
31,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
31,NotreDame-mobility,eligible,eligible,eligible,"NA",eligible
31,OliverWyman-Navigator,eligible,eligible,eligible,"NA",eligible
31,PSI-DRAFT,eligible,eligible,eligible,"NA",eligible
31,RobertWalraven-ESG,eligible,eligible,decreasing quantiles over time,"NA",Visual misalignment of predictive quantiles with JHU reference data.
31,UCLA-SuEIR,eligible,eligible,eligible,"NA",eligible
31,UM_CFG-RidgeTfReg,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
31,UMass-MechBayes,eligible,eligible,eligible,"NA",eligible
31,USACE-ERDC_SEIR,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
31,UT-Mobility,eligible,eligible,eligible,"NA",eligible
31,YYG-ParamSearch,eligible,eligible,eligible,"NA",eligible
32,Auquan-SEIR,missing required forecasts,eligible,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
32,Columbia_UNC-SurvCon,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
32,CovidAnalytics-DELPHI,eligible,eligible,eligible,"NA",eligible
32,COVIDhub-baseline,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
32,CU-select,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
32,epiforecasts-ensemble1,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
32,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
32,GT-DeepCOVID,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
32,IHME-CurveFit,eligible,eligible,eligible,"NA",eligible
32,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA",eligible
32,LANL-GrowthRate,eligible,eligible,eligible,"NA",eligible
32,MITCovAlliance-SIR,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
32,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA",eligible
32,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
32,NotreDame-mobility,eligible,eligible,eligible,"NA",eligible
32,OliverWyman-Navigator,eligible,eligible,eligible,"NA",eligible
32,PSI-DRAFT,eligible,eligible,eligible,"NA",eligible
32,RobertWalraven-ESG,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,decreasing quantiles over time,"NA",Visual misalignment of predictive quantiles with JHU reference data.
32,UCLA-SuEIR,eligible,eligible,eligible,"NA",eligible
32,UM_CFG-RidgeTfReg,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
32,UMass-MechBayes,eligible,eligible,eligible,"NA",eligible
32,USACE-ERDC_SEIR,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
32,UT-Mobility,eligible,eligible,eligible,"NA",eligible
32,YYG-ParamSearch,eligible,eligible,eligible,"NA",eligible
33,Auquan-SEIR,missing required forecasts,eligible,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
33,Columbia_UNC-SurvCon,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
33,CovidAnalytics-DELPHI,eligible,eligible,eligible,"NA",eligible
33,COVIDhub-baseline,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
33,CU-select,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
33,epiforecasts-ensemble1,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
33,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
33,GT-DeepCOVID,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
33,IHME-CurveFit,eligible,eligible,eligible,"NA",eligible
33,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA",eligible
33,LANL-GrowthRate,eligible,eligible,eligible,"NA",eligible
33,MITCovAlliance-SIR,eligible,eligible,decreasing quantiles over time,"NA",Visual misalignment of predictive quantiles with JHU reference data.
33,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA",eligible
33,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
33,NotreDame-mobility,eligible,eligible,eligible,"NA",eligible
33,OliverWyman-Navigator,eligible,eligible,eligible,"NA",eligible
33,PSI-DRAFT,eligible,eligible,eligible,"NA",eligible
33,RobertWalraven-ESG,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,decreasing quantiles over time,"NA",Visual misalignment of predictive quantiles with JHU reference data.
33,UCLA-SuEIR,eligible,eligible,eligible,"NA",eligible
33,UM_CFG-RidgeTfReg,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
33,UMass-MechBayes,eligible,eligible,eligible,"NA",eligible
33,USACE-ERDC_SEIR,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
33,UT-Mobility,eligible,eligible,eligible,"NA",eligible
33,YYG-ParamSearch,eligible,eligible,eligible,"NA",eligible
34,Auquan-SEIR,missing required forecasts,eligible,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
34,Columbia_UNC-SurvCon,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
34,CovidAnalytics-DELPHI,eligible,eligible,eligible,"NA",eligible
34,COVIDhub-baseline,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
34,CU-select,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
34,epiforecasts-ensemble1,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
34,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
34,GT-DeepCOVID,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
34,IHME-CurveFit,eligible,eligible,eligible,"NA",eligible
34,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA",eligible
34,LANL-GrowthRate,eligible,eligible,eligible,"NA",eligible
34,MITCovAlliance-SIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,decreasing quantiles over time,"NA",Visual misalignment of predictive quantiles with JHU reference data.
34,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA",eligible
34,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
34,NotreDame-mobility,eligible,eligible,eligible,"NA",eligible
34,OliverWyman-Navigator,eligible,eligible,eligible,"NA",eligible
34,PSI-DRAFT,eligible,eligible,eligible,"NA",eligible
34,RobertWalraven-ESG,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,decreasing quantiles over time,"NA",Visual misalignment of predictive quantiles with JHU reference data.
34,UCLA-SuEIR,eligible,eligible,eligible,"NA",eligible
34,UM_CFG-RidgeTfReg,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
34,UMass-MechBayes,eligible,eligible,eligible,"NA",eligible
34,USACE-ERDC_SEIR,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
34,UT-Mobility,eligible,eligible,eligible,"NA",eligible
34,YYG-ParamSearch,eligible,eligible,eligible,"NA",eligible
35,Auquan-SEIR,missing required forecasts,eligible,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
35,Columbia_UNC-SurvCon,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
35,CovidAnalytics-DELPHI,eligible,eligible,eligible,"NA",eligible
35,COVIDhub-baseline,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
35,CU-select,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
35,epiforecasts-ensemble1,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
35,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
35,GT-DeepCOVID,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
35,IHME-CurveFit,eligible,eligible,eligible,"NA",eligible
35,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA",eligible
35,LANL-GrowthRate,eligible,eligible,eligible,"NA",eligible
35,MITCovAlliance-SIR,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
35,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA",eligible
35,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
35,NotreDame-mobility,eligible,eligible,eligible,"NA",eligible
35,OliverWyman-Navigator,eligible,eligible,eligible,"NA",eligible
35,PSI-DRAFT,eligible,eligible,eligible,"NA",eligible
35,RobertWalraven-ESG,eligible,eligible,decreasing quantiles over time,"NA",Visual misalignment of predictive quantiles with JHU reference data.
35,UCLA-SuEIR,eligible,eligible,eligible,"NA",eligible
35,UM_CFG-RidgeTfReg,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
35,UMass-MechBayes,eligible,eligible,eligible,"NA",eligible
35,USACE-ERDC_SEIR,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
35,UT-Mobility,eligible,eligible,eligible,"NA",eligible
35,YYG-ParamSearch,eligible,eligible,eligible,"NA",eligible
36,Auquan-SEIR,missing required forecasts,eligible,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
36,Columbia_UNC-SurvCon,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
36,CovidAnalytics-DELPHI,eligible,eligible,eligible,"NA",eligible
36,COVIDhub-baseline,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
36,CU-select,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
36,epiforecasts-ensemble1,eligible,eligible,eligible,"NA",eligible
36,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
36,GT-DeepCOVID,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
36,IHME-CurveFit,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
36,JHU_IDD-CovidSP,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
36,LANL-GrowthRate,eligible,eligible,eligible,"NA",eligible
36,MITCovAlliance-SIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,decreasing quantiles over time,"NA",Visual misalignment of predictive quantiles with JHU reference data.
36,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA",eligible
36,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
36,NotreDame-mobility,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
36,OliverWyman-Navigator,eligible,eligible,eligible,"NA",eligible
36,PSI-DRAFT,eligible,eligible,eligible,"NA",eligible
36,RobertWalraven-ESG,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
36,UCLA-SuEIR,eligible,eligible,eligible,"NA",eligible
36,UM_CFG-RidgeTfReg,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
36,UMass-MechBayes,eligible,eligible,eligible,"NA",eligible
36,USACE-ERDC_SEIR,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
36,UT-Mobility,eligible,eligible,eligible,"NA",eligible
36,YYG-ParamSearch,eligible,eligible,eligible,"NA",eligible
37,Auquan-SEIR,missing required forecasts,eligible,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
37,Columbia_UNC-SurvCon,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
37,CovidAnalytics-DELPHI,eligible,eligible,eligible,"NA",eligible
37,COVIDhub-baseline,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
37,CU-select,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
37,epiforecasts-ensemble1,eligible,eligible,eligible,"NA",eligible
37,GT_CHHS-COVID19,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
37,GT-DeepCOVID,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
37,IHME-CurveFit,eligible,eligible,eligible,"NA",eligible
37,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA",eligible
37,LANL-GrowthRate,eligible,eligible,eligible,"NA",eligible
37,MITCovAlliance-SIR,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
37,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA",eligible
37,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
37,NotreDame-mobility,eligible,eligible,eligible,"NA",eligible
37,OliverWyman-Navigator,eligible,eligible,eligible,"NA",eligible
37,PSI-DRAFT,eligible,eligible,eligible,"NA",eligible
37,RobertWalraven-ESG,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,decreasing quantiles over time,"NA",Visual misalignment of predictive quantiles with JHU reference data.
37,UCLA-SuEIR,eligible,eligible,eligible,"NA",eligible
37,UM_CFG-RidgeTfReg,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
37,UMass-MechBayes,eligible,eligible,eligible,"NA",eligible
37,USACE-ERDC_SEIR,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
37,UT-Mobility,eligible,eligible,eligible,"NA",eligible
37,YYG-ParamSearch,eligible,eligible,eligible,"NA",eligible
38,Auquan-SEIR,missing required forecasts,eligible,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
38,Columbia_UNC-SurvCon,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
38,CovidAnalytics-DELPHI,eligible,eligible,eligible,"NA",eligible
38,COVIDhub-baseline,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
38,CU-select,eligible,eligible,eligible,"NA",Visual misalignment of predictive quantiles with JHU reference data.
38,epiforecasts-ensemble1,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
38,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
38,GT-DeepCOVID,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
38,IHME-CurveFit,eligible,eligible,eligible,"NA",eligible
38,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA",eligible
