location,model,missingness_eligibility,q10_eligibility,nondecreasing_quantiles_eligibility,overall_eligibility
36,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
36,IowaStateLW-STEM,eligible,eligible,eligible,eligible
36,LANL-GrowthRate,eligible,eligible,eligible,eligible
36,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
36,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
36,NotreDame-mobility,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
36,OliverWyman-Navigator,eligible,eligible,eligible,eligible
36,PSI-DRAFT,eligible,eligible,eligible,eligible
36,UA-EpiCovDA,eligible,eligible,eligible,eligible
36,UCLA-SuEIR,eligible,eligible,eligible,eligible
36,UMass-MechBayes,eligible,eligible,eligible,eligible
36,UT-Mobility,eligible,eligible,eligible,eligible
36,YYG-ParamSearch,eligible,eligible,eligible,eligible
37,Auquan-SEIR,eligible,eligible,eligible,eligible
37,CAN-SEIR_CAN,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
37,Covid19Sim-Simulator,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
37,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
37,CU-select,eligible,eligible,eligible,eligible
37,epiforecasts-ensemble1,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
37,GT_CHHS-COVID19,eligible,eligible,eligible,eligible
37,GT-DeepCOVID,eligible,eligible,eligible,eligible
37,IHME-CurveFit,eligible,eligible,eligible,eligible
37,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
37,IowaStateLW-STEM,eligible,eligible,eligible,eligible
37,LANL-GrowthRate,eligible,eligible,eligible,eligible
37,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
37,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
37,NotreDame-mobility,eligible,eligible,eligible,eligible
37,OliverWyman-Navigator,eligible,eligible,eligible,eligible
37,PSI-DRAFT,eligible,eligible,eligible,eligible
37,UA-EpiCovDA,eligible,eligible,eligible,eligible
37,UCLA-SuEIR,eligible,eligible,eligible,eligible
37,UMass-MechBayes,eligible,eligible,eligible,eligible
37,UT-Mobility,eligible,eligible,eligible,eligible
37,YYG-ParamSearch,eligible,eligible,eligible,eligible
38,Auquan-SEIR,eligible,eligible,eligible,eligible
38,CAN-SEIR_CAN,eligible,eligible,eligible,eligible
38,Covid19Sim-Simulator,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
38,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
38,CU-select,eligible,eligible,eligible,eligible
38,epiforecasts-ensemble1,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
38,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
38,GT-DeepCOVID,eligible,eligible,decreasing quantiles over time,ineligible
38,IHME-CurveFit,eligible,eligible,eligible,eligible
38,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
38,IowaStateLW-STEM,eligible,eligible,eligible,eligible
38,LANL-GrowthRate,eligible,eligible,eligible,eligible
38,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
38,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
38,NotreDame-mobility,eligible,eligible,eligible,eligible
38,OliverWyman-Navigator,eligible,eligible,eligible,eligible
38,PSI-DRAFT,eligible,eligible,eligible,eligible
38,UA-EpiCovDA,eligible,eligible,eligible,eligible
38,UCLA-SuEIR,eligible,eligible,eligible,eligible
38,UMass-MechBayes,eligible,eligible,eligible,eligible
38,UT-Mobility,eligible,eligible,eligible,eligible
38,YYG-ParamSearch,eligible,eligible,eligible,eligible
39,Auquan-SEIR,eligible,eligible,eligible,eligible
39,CAN-SEIR_CAN,eligible,eligible,eligible,eligible
39,Covid19Sim-Simulator,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
39,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
39,CU-select,eligible,eligible,eligible,eligible
39,epiforecasts-ensemble1,eligible,eligible,eligible,eligible
39,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
39,GT-DeepCOVID,eligible,eligible,eligible,eligible
39,IHME-CurveFit,eligible,eligible,eligible,eligible
39,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
39,IowaStateLW-STEM,eligible,eligible,eligible,eligible
39,LANL-GrowthRate,eligible,eligible,eligible,eligible
39,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
39,NotreDame-FRED,eligible,eligible,eligible,eligible
39,NotreDame-mobility,eligible,eligible,eligible,eligible
39,OliverWyman-Navigator,eligible,eligible,eligible,eligible
39,PSI-DRAFT,eligible,eligible,eligible,eligible
39,UA-EpiCovDA,eligible,eligible,eligible,eligible
39,UCLA-SuEIR,eligible,eligible,eligible,eligible
39,UMass-MechBayes,eligible,eligible,eligible,eligible
39,UT-Mobility,eligible,eligible,eligible,eligible
39,YYG-ParamSearch,eligible,eligible,eligible,eligible
40,Auquan-SEIR,eligible,eligible,eligible,eligible
40,CAN-SEIR_CAN,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
40,Covid19Sim-Simulator,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
40,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
40,CU-select,eligible,eligible,eligible,eligible
40,epiforecasts-ensemble1,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
40,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
40,GT-DeepCOVID,eligible,eligible,eligible,eligible
40,IHME-CurveFit,eligible,eligible,eligible,eligible
40,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
40,IowaStateLW-STEM,eligible,eligible,eligible,eligible
40,LANL-GrowthRate,eligible,eligible,eligible,eligible
40,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
40,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
40,NotreDame-mobility,eligible,eligible,eligible,eligible
40,OliverWyman-Navigator,eligible,eligible,eligible,eligible
40,PSI-DRAFT,eligible,eligible,eligible,eligible
40,UA-EpiCovDA,eligible,eligible,eligible,eligible
40,UCLA-SuEIR,eligible,eligible,eligible,eligible
40,UMass-MechBayes,eligible,eligible,eligible,eligible
40,UT-Mobility,eligible,eligible,eligible,eligible
40,YYG-ParamSearch,eligible,eligible,eligible,eligible
41,Auquan-SEIR,eligible,eligible,eligible,eligible
41,CAN-SEIR_CAN,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
41,Covid19Sim-Simulator,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
41,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
41,CU-select,eligible,eligible,eligible,eligible
41,epiforecasts-ensemble1,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
41,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
41,GT-DeepCOVID,eligible,eligible,eligible,eligible
41,IHME-CurveFit,eligible,eligible,eligible,eligible
41,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
41,IowaStateLW-STEM,eligible,eligible,eligible,eligible
41,LANL-GrowthRate,eligible,eligible,eligible,eligible
41,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
41,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
41,NotreDame-mobility,eligible,eligible,eligible,eligible
41,OliverWyman-Navigator,eligible,eligible,eligible,eligible
41,PSI-DRAFT,eligible,eligible,eligible,eligible
41,UA-EpiCovDA,eligible,eligible,eligible,eligible
41,UCLA-SuEIR,eligible,eligible,eligible,eligible
41,UMass-MechBayes,eligible,eligible,eligible,eligible
41,UT-Mobility,eligible,eligible,eligible,eligible
41,YYG-ParamSearch,eligible,eligible,eligible,eligible
42,Auquan-SEIR,eligible,eligible,eligible,eligible
42,CAN-SEIR_CAN,eligible,eligible,eligible,eligible
42,Covid19Sim-Simulator,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
42,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
42,CU-select,eligible,eligible,eligible,eligible
42,epiforecasts-ensemble1,eligible,eligible,eligible,eligible
42,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
42,GT-DeepCOVID,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
42,IHME-CurveFit,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
42,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
42,IowaStateLW-STEM,eligible,eligible,eligible,eligible
42,LANL-GrowthRate,eligible,eligible,eligible,eligible
42,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
42,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
42,NotreDame-mobility,eligible,eligible,eligible,eligible
42,OliverWyman-Navigator,eligible,eligible,eligible,eligible
42,PSI-DRAFT,eligible,eligible,eligible,eligible
42,UA-EpiCovDA,eligible,eligible,eligible,eligible
42,UCLA-SuEIR,eligible,eligible,eligible,eligible
42,UMass-MechBayes,eligible,eligible,eligible,eligible
42,UT-Mobility,eligible,eligible,eligible,eligible
42,YYG-ParamSearch,eligible,eligible,eligible,eligible
44,Auquan-SEIR,eligible,eligible,eligible,eligible
44,CAN-SEIR_CAN,eligible,eligible,eligible,eligible
44,Covid19Sim-Simulator,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
44,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
44,CU-select,eligible,eligible,eligible,eligible
44,epiforecasts-ensemble1,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
44,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
44,GT-DeepCOVID,eligible,eligible,eligible,eligible
44,IHME-CurveFit,eligible,eligible,eligible,eligible
44,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
44,IowaStateLW-STEM,eligible,eligible,eligible,eligible
44,LANL-GrowthRate,eligible,eligible,eligible,eligible
44,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
44,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
44,NotreDame-mobility,eligible,eligible,eligible,eligible
44,OliverWyman-Navigator,eligible,eligible,eligible,eligible
44,PSI-DRAFT,eligible,eligible,eligible,eligible
44,UA-EpiCovDA,eligible,eligible,eligible,eligible
44,UCLA-SuEIR,eligible,eligible,eligible,eligible
44,UMass-MechBayes,eligible,eligible,eligible,eligible
44,UT-Mobility,eligible,eligible,eligible,eligible
44,YYG-ParamSearch,eligible,eligible,eligible,eligible
45,Auquan-SEIR,eligible,eligible,eligible,eligible
45,CAN-SEIR_CAN,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
45,Covid19Sim-Simulator,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
45,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
45,CU-select,eligible,eligible,eligible,eligible
45,epiforecasts-ensemble1,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
45,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
45,GT-DeepCOVID,eligible,eligible,eligible,eligible
45,IHME-CurveFit,eligible,eligible,eligible,eligible
45,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
45,IowaStateLW-STEM,eligible,eligible,eligible,eligible
45,LANL-GrowthRate,eligible,eligible,eligible,eligible
45,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
45,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
45,NotreDame-mobility,eligible,eligible,eligible,eligible
45,OliverWyman-Navigator,eligible,eligible,eligible,eligible
45,PSI-DRAFT,eligible,eligible,eligible,eligible
45,UA-EpiCovDA,eligible,eligible,eligible,eligible
45,UCLA-SuEIR,eligible,eligible,eligible,eligible
45,UMass-MechBayes,eligible,eligible,eligible,eligible
45,UT-Mobility,eligible,eligible,eligible,eligible
45,YYG-ParamSearch,eligible,eligible,eligible,eligible
46,Auquan-SEIR,eligible,eligible,eligible,eligible
46,CAN-SEIR_CAN,eligible,eligible,eligible,eligible
46,Covid19Sim-Simulator,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
46,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
46,CU-select,eligible,eligible,eligible,eligible
46,epiforecasts-ensemble1,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
46,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
46,GT-DeepCOVID,eligible,eligible,eligible,eligible
46,IHME-CurveFit,eligible,eligible,eligible,eligible
46,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
46,IowaStateLW-STEM,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
46,LANL-GrowthRate,eligible,eligible,eligible,eligible
46,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
46,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
46,NotreDame-mobility,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
46,OliverWyman-Navigator,eligible,eligible,eligible,eligible
46,PSI-DRAFT,eligible,eligible,eligible,eligible
46,UA-EpiCovDA,eligible,eligible,eligible,eligible
46,UCLA-SuEIR,eligible,eligible,eligible,eligible
46,UMass-MechBayes,eligible,eligible,eligible,eligible
46,UT-Mobility,eligible,eligible,eligible,eligible
46,YYG-ParamSearch,eligible,eligible,eligible,eligible
47,Auquan-SEIR,eligible,eligible,eligible,eligible
47,CAN-SEIR_CAN,eligible,eligible,eligible,eligible
47,Covid19Sim-Simulator,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
47,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
47,CU-select,eligible,eligible,eligible,eligible
47,epiforecasts-ensemble1,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
47,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
47,GT-DeepCOVID,eligible,eligible,eligible,eligible
47,IHME-CurveFit,eligible,eligible,eligible,eligible
47,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
47,IowaStateLW-STEM,eligible,eligible,eligible,eligible
47,LANL-GrowthRate,eligible,eligible,eligible,eligible
47,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
47,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
47,NotreDame-mobility,eligible,eligible,eligible,eligible
47,OliverWyman-Navigator,eligible,eligible,eligible,eligible
47,PSI-DRAFT,eligible,eligible,eligible,eligible
47,UA-EpiCovDA,eligible,eligible,eligible,eligible
47,UCLA-SuEIR,eligible,eligible,eligible,eligible
47,UMass-MechBayes,eligible,eligible,eligible,eligible
47,UT-Mobility,eligible,eligible,eligible,eligible
47,YYG-ParamSearch,eligible,eligible,eligible,eligible
48,Auquan-SEIR,eligible,eligible,eligible,eligible
48,CAN-SEIR_CAN,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
48,Covid19Sim-Simulator,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
48,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
48,CU-select,eligible,eligible,eligible,eligible
48,epiforecasts-ensemble1,eligible,eligible,eligible,eligible
48,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
48,GT-DeepCOVID,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
48,IHME-CurveFit,eligible,eligible,eligible,eligible
48,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
48,IowaStateLW-STEM,eligible,eligible,eligible,eligible
48,LANL-GrowthRate,eligible,eligible,eligible,eligible
48,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
48,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
48,NotreDame-mobility,eligible,eligible,eligible,eligible
48,OliverWyman-Navigator,eligible,eligible,eligible,eligible
48,PSI-DRAFT,eligible,eligible,eligible,eligible
48,UA-EpiCovDA,eligible,eligible,eligible,eligible
48,UCLA-SuEIR,eligible,eligible,eligible,eligible
48,UMass-MechBayes,eligible,eligible,eligible,eligible
48,UT-Mobility,eligible,eligible,eligible,eligible
48,YYG-ParamSearch,eligible,eligible,eligible,eligible
49,Auquan-SEIR,eligible,eligible,eligible,eligible
49,CAN-SEIR_CAN,eligible,eligible,eligible,eligible
49,Covid19Sim-Simulator,eligible,eligible,eligible,eligible
49,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
49,CU-select,eligible,eligible,eligible,eligible
49,epiforecasts-ensemble1,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
49,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
49,GT-DeepCOVID,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
49,IHME-CurveFit,eligible,eligible,eligible,eligible
49,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
49,IowaStateLW-STEM,eligible,eligible,eligible,eligible
49,LANL-GrowthRate,eligible,eligible,eligible,eligible
49,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
49,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
49,NotreDame-mobility,eligible,eligible,eligible,eligible
49,OliverWyman-Navigator,eligible,eligible,eligible,eligible
49,PSI-DRAFT,eligible,eligible,eligible,eligible
49,UA-EpiCovDA,eligible,eligible,eligible,eligible
49,UCLA-SuEIR,eligible,eligible,eligible,eligible
49,UMass-MechBayes,eligible,eligible,eligible,eligible
49,UT-Mobility,eligible,eligible,eligible,eligible
49,YYG-ParamSearch,eligible,eligible,eligible,eligible
50,Auquan-SEIR,eligible,eligible,eligible,eligible
50,CAN-SEIR_CAN,eligible,eligible,eligible,eligible
50,Covid19Sim-Simulator,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
50,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
50,CU-select,eligible,eligible,eligible,eligible
50,epiforecasts-ensemble1,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
50,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
50,GT-DeepCOVID,eligible,eligible,eligible,eligible
50,IHME-CurveFit,eligible,eligible,eligible,eligible
50,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
50,IowaStateLW-STEM,eligible,eligible,eligible,eligible
50,LANL-GrowthRate,eligible,eligible,eligible,eligible
50,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
50,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
50,NotreDame-mobility,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
50,OliverWyman-Navigator,eligible,eligible,eligible,eligible
50,PSI-DRAFT,eligible,eligible,eligible,eligible
50,UA-EpiCovDA,eligible,eligible,eligible,eligible
50,UCLA-SuEIR,eligible,eligible,eligible,eligible
50,UMass-MechBayes,eligible,eligible,eligible,eligible
50,UT-Mobility,eligible,eligible,eligible,eligible
50,YYG-ParamSearch,eligible,eligible,eligible,eligible
51,Auquan-SEIR,eligible,eligible,eligible,eligible
51,CAN-SEIR_CAN,eligible,eligible,eligible,eligible
51,Covid19Sim-Simulator,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
51,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
51,CU-select,eligible,eligible,eligible,eligible
51,epiforecasts-ensemble1,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
51,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
51,GT-DeepCOVID,eligible,eligible,eligible,eligible
51,IHME-CurveFit,eligible,eligible,eligible,eligible
51,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
51,IowaStateLW-STEM,eligible,eligible,eligible,eligible
51,LANL-GrowthRate,eligible,eligible,eligible,eligible
51,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
51,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
51,NotreDame-mobility,eligible,eligible,eligible,eligible
51,OliverWyman-Navigator,eligible,eligible,eligible,eligible
51,PSI-DRAFT,eligible,eligible,eligible,eligible
51,UA-EpiCovDA,eligible,eligible,eligible,eligible
51,UCLA-SuEIR,eligible,eligible,eligible,eligible
51,UMass-MechBayes,eligible,eligible,eligible,eligible
51,UT-Mobility,eligible,eligible,eligible,eligible
51,YYG-ParamSearch,eligible,eligible,eligible,eligible
53,Auquan-SEIR,eligible,eligible,eligible,eligible
53,CAN-SEIR_CAN,eligible,eligible,eligible,eligible
53,Covid19Sim-Simulator,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
53,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
53,CU-select,eligible,eligible,eligible,eligible
53,epiforecasts-ensemble1,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
53,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
53,GT-DeepCOVID,eligible,eligible,eligible,eligible
53,IHME-CurveFit,eligible,eligible,eligible,eligible
53,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
53,IowaStateLW-STEM,eligible,eligible,eligible,eligible
53,LANL-GrowthRate,eligible,eligible,eligible,eligible
53,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
53,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
53,NotreDame-mobility,eligible,eligible,eligible,eligible
53,OliverWyman-Navigator,eligible,eligible,eligible,eligible
53,PSI-DRAFT,eligible,eligible,eligible,eligible
53,UA-EpiCovDA,eligible,eligible,eligible,eligible
53,UCLA-SuEIR,eligible,eligible,eligible,eligible
53,UMass-MechBayes,eligible,eligible,eligible,eligible
53,UT-Mobility,eligible,eligible,eligible,eligible
53,YYG-ParamSearch,eligible,eligible,eligible,eligible
54,Auquan-SEIR,eligible,eligible,eligible,eligible
54,CAN-SEIR_CAN,eligible,eligible,eligible,eligible
54,Covid19Sim-Simulator,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
54,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
54,CU-select,eligible,eligible,eligible,eligible
54,epiforecasts-ensemble1,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
54,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
54,GT-DeepCOVID,eligible,eligible,eligible,eligible
54,IHME-CurveFit,eligible,eligible,eligible,eligible
54,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
