forecast_date,target,target_end_date,location,type,quantile,value,scenario_id
2022-01-10,3 wk ahead inc case,2022-01-29,HU,quantile,0.2,10526,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,HU,quantile,0.25,11670,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,HU,quantile,0.3,12832,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,HU,quantile,0.35,14075,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,HU,quantile,0.4,15329,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,HU,quantile,0.45,16654,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,HU,quantile,0.5,18307,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,HU,point,NA,18307,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,HU,quantile,0.55,20658,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,HU,quantile,0.6,24462,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,HU,quantile,0.65,30952,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,HU,quantile,0.7,40714,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,HU,quantile,0.75,48721,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,HU,quantile,0.8,55208,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,HU,quantile,0.85,63967,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,HU,quantile,0.9,72991,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,HU,quantile,0.95,81502,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,HU,quantile,0.975,87315,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,HU,quantile,0.99,92010,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IE,quantile,0.01,196211,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IE,quantile,0.025,210906,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IE,quantile,0.05,222743,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IE,quantile,0.1,239865,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IE,quantile,0.15,252028,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IE,quantile,0.2,262325,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IE,quantile,0.25,273787,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IE,quantile,0.3,283282,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IE,quantile,0.35,291850,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IE,quantile,0.4,302297,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IE,quantile,0.45,313126,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IE,quantile,0.5,321337,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IE,point,NA,321337,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IE,quantile,0.55,331064,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IE,quantile,0.6,341975,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IE,quantile,0.65,354592,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IE,quantile,0.7,367049,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IE,quantile,0.75,380205,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IE,quantile,0.8,397309,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IE,quantile,0.85,417537,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IE,quantile,0.9,440082,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IE,quantile,0.95,482006,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IE,quantile,0.975,522589,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IE,quantile,0.99,567635,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IT,quantile,0.01,2008199,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IT,quantile,0.025,2244050,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IT,quantile,0.05,2405626,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IT,quantile,0.1,2655653,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IT,quantile,0.15,2816903,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IT,quantile,0.2,2967118,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IT,quantile,0.25,3093790,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IT,quantile,0.3,3231870,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IT,quantile,0.35,3373827,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IT,quantile,0.4,3493893,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IT,quantile,0.45,3617834,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IT,quantile,0.5,3774986,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IT,point,NA,3774986,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IT,quantile,0.55,3924821,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IT,quantile,0.6,4062008,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IT,quantile,0.65,4218137,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IT,quantile,0.7,4432778,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IT,quantile,0.75,4649887,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IT,quantile,0.8,4912557,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IT,quantile,0.85,5234063,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IT,quantile,0.9,5735983,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IT,quantile,0.95,6573607,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IT,quantile,0.975,7530459,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,IT,quantile,0.99,9283346,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LI,quantile,0.01,31,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LI,quantile,0.025,78,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LI,quantile,0.05,120,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LI,quantile,0.1,185,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LI,quantile,0.15,230,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LI,quantile,0.2,262,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LI,quantile,0.25,288,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LI,quantile,0.3,314,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LI,quantile,0.35,338,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LI,quantile,0.4,370,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LI,quantile,0.45,394,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LI,quantile,0.5,421,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LI,point,NA,421,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LI,quantile,0.55,444,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LI,quantile,0.6,476,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LI,quantile,0.65,505,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LI,quantile,0.7,538,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LI,quantile,0.75,572,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LI,quantile,0.8,611,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LI,quantile,0.85,667,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LI,quantile,0.9,733,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LI,quantile,0.95,838,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LI,quantile,0.975,960,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LI,quantile,0.99,1119,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LT,quantile,0.01,8676,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LT,quantile,0.025,9897,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LT,quantile,0.05,11188,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LT,quantile,0.1,12599,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LT,quantile,0.15,13914,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LT,quantile,0.2,15015,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LT,quantile,0.25,15945,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LT,quantile,0.3,17028,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LT,quantile,0.35,18011,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LT,quantile,0.4,19174,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LT,quantile,0.45,20267,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LT,quantile,0.5,21574,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LT,point,NA,21574,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LT,quantile,0.55,23113,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LT,quantile,0.6,25129,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LT,quantile,0.65,26854,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LT,quantile,0.7,29270,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LT,quantile,0.75,32797,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LT,quantile,0.8,37746,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LT,quantile,0.85,41939,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LT,quantile,0.9,47286,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LT,quantile,0.95,53324,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LT,quantile,0.975,57986,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LT,quantile,0.99,63068,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LU,quantile,0.01,8896,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LU,quantile,0.025,10339,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LU,quantile,0.05,11602,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LU,quantile,0.1,13002,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LU,quantile,0.15,14169,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LU,quantile,0.2,15056,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LU,quantile,0.25,15854,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LU,quantile,0.3,16676,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LU,quantile,0.35,17464,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LU,quantile,0.4,18156,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LU,quantile,0.45,18973,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LU,quantile,0.5,19795,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LU,point,NA,19795,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LU,quantile,0.55,20783,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LU,quantile,0.6,21753,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LU,quantile,0.65,22596,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LU,quantile,0.7,23714,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LU,quantile,0.75,25044,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LU,quantile,0.8,26652,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LU,quantile,0.85,28482,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LU,quantile,0.9,31392,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LU,quantile,0.95,35078,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LU,quantile,0.975,39269,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LU,quantile,0.99,46252,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LV,quantile,0.01,3506,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LV,quantile,0.025,4498,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LV,quantile,0.05,5428,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LV,quantile,0.1,6627,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LV,quantile,0.15,7449,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LV,quantile,0.2,8074,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LV,quantile,0.25,8669,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LV,quantile,0.3,9243,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LV,quantile,0.35,9737,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LV,quantile,0.4,10297,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LV,quantile,0.45,10749,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LV,quantile,0.5,11299,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LV,point,NA,11299,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LV,quantile,0.55,11820,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LV,quantile,0.6,12394,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LV,quantile,0.65,12970,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LV,quantile,0.7,13620,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LV,quantile,0.75,14383,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LV,quantile,0.8,15086,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LV,quantile,0.85,16299,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LV,quantile,0.9,17687,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LV,quantile,0.95,20046,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LV,quantile,0.975,22908,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,LV,quantile,0.99,25664,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,MT,quantile,0.01,13293,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,MT,quantile,0.025,15215,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,MT,quantile,0.05,16689,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,MT,quantile,0.1,18485,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,MT,quantile,0.15,19796,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,MT,quantile,0.2,21057,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,MT,quantile,0.25,22177,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,MT,quantile,0.3,23286,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,MT,quantile,0.35,24191,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,MT,quantile,0.4,25181,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,MT,quantile,0.45,26042,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,MT,quantile,0.5,27149,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,MT,point,NA,27149,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,MT,quantile,0.55,28173,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,MT,quantile,0.6,29222,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,MT,quantile,0.65,30356,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,MT,quantile,0.7,31749,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,MT,quantile,0.75,33099,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,MT,quantile,0.8,34923,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,MT,quantile,0.85,37340,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,MT,quantile,0.9,40691,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,MT,quantile,0.95,46588,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,MT,quantile,0.975,51682,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,MT,quantile,0.99,57139,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NL,quantile,0.01,406375,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NL,quantile,0.025,421253,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NL,quantile,0.05,432182,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NL,quantile,0.1,447057,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NL,quantile,0.15,456807,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NL,quantile,0.2,464890,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NL,quantile,0.25,472240,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NL,quantile,0.3,479346,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NL,quantile,0.35,485476,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NL,quantile,0.4,491522,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NL,quantile,0.45,496877,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NL,quantile,0.5,502032,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NL,point,NA,502032,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NL,quantile,0.55,507156,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NL,quantile,0.6,511765,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NL,quantile,0.65,517087,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NL,quantile,0.7,523374,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NL,quantile,0.75,529460,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NL,quantile,0.8,536868,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NL,quantile,0.85,546099,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NL,quantile,0.9,557918,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NL,quantile,0.95,574861,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NL,quantile,0.975,588166,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NL,quantile,0.99,602946,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NO,quantile,0.01,14887,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NO,quantile,0.025,17754,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NO,quantile,0.05,20017,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NO,quantile,0.1,23604,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NO,quantile,0.15,26189,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NO,quantile,0.2,28329,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NO,quantile,0.25,30224,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NO,quantile,0.3,32504,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NO,quantile,0.35,34609,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NO,quantile,0.4,36550,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NO,quantile,0.45,38688,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NO,quantile,0.5,40861,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NO,point,NA,40861,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NO,quantile,0.55,43424,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NO,quantile,0.6,46731,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NO,quantile,0.65,50415,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NO,quantile,0.7,55360,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NO,quantile,0.75,62751,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NO,quantile,0.8,74012,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NO,quantile,0.85,86392,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NO,quantile,0.9,97742,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NO,quantile,0.95,114165,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NO,quantile,0.975,132381,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,NO,quantile,0.99,145462,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PL,quantile,0.01,17491,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PL,quantile,0.025,22992,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PL,quantile,0.05,27266,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PL,quantile,0.1,33290,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PL,quantile,0.15,37361,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PL,quantile,0.2,40731,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PL,quantile,0.25,43739,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PL,quantile,0.3,46500,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PL,quantile,0.35,48923,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PL,quantile,0.4,51515,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PL,quantile,0.45,53870,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PL,quantile,0.5,56005,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PL,point,NA,56005,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PL,quantile,0.55,58706,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PL,quantile,0.6,61142,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PL,quantile,0.65,63862,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PL,quantile,0.7,66739,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PL,quantile,0.75,70264,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PL,quantile,0.8,74220,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PL,quantile,0.85,79678,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PL,quantile,0.9,85837,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PL,quantile,0.95,96638,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PL,quantile,0.975,110402,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PL,quantile,0.99,139712,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PT,quantile,0.01,281339,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PT,quantile,0.025,328362,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PT,quantile,0.05,365444,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PT,quantile,0.1,408496,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PT,quantile,0.15,447800,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PT,quantile,0.2,478438,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PT,quantile,0.25,504227,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PT,quantile,0.3,532278,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PT,quantile,0.35,559438,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PT,quantile,0.4,582503,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PT,quantile,0.45,607772,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PT,quantile,0.5,631847,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PT,point,NA,631847,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PT,quantile,0.55,657731,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PT,quantile,0.6,686212,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PT,quantile,0.65,714991,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PT,quantile,0.7,746741,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PT,quantile,0.75,787440,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PT,quantile,0.8,844590,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PT,quantile,0.85,908601,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PT,quantile,0.9,996299,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PT,quantile,0.95,1171067,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PT,quantile,0.975,1310453,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,PT,quantile,0.99,1443734,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,RO,quantile,0.01,34378,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,RO,quantile,0.025,40100,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,RO,quantile,0.05,44031,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,RO,quantile,0.1,49800,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,RO,quantile,0.15,54013,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,RO,quantile,0.2,57553,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,RO,quantile,0.25,60336,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,RO,quantile,0.3,63225,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,RO,quantile,0.35,65967,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,RO,quantile,0.4,68929,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,RO,quantile,0.45,72386,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,RO,quantile,0.5,75466,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,RO,point,NA,75466,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,RO,quantile,0.55,78744,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,RO,quantile,0.6,82539,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,RO,quantile,0.65,86534,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,RO,quantile,0.7,90906,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,RO,quantile,0.75,96305,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,RO,quantile,0.8,103617,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,RO,quantile,0.85,112057,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,RO,quantile,0.9,124919,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,RO,quantile,0.95,143122,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,RO,quantile,0.975,162743,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,RO,quantile,0.99,187928,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,SE,quantile,0.01,142809,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,SE,quantile,0.025,152564,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,SE,quantile,0.05,163839,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,SE,quantile,0.1,178678,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,SE,quantile,0.15,189103,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,SE,quantile,0.2,198173,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,SE,quantile,0.25,207028,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,SE,quantile,0.3,214306,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,SE,quantile,0.35,221750,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,SE,quantile,0.4,229102,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,SE,quantile,0.45,237661,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,SE,quantile,0.5,245691,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,SE,point,NA,245691,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,SE,quantile,0.55,254141,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,SE,quantile,0.6,261606,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,SE,quantile,0.65,270812,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,SE,quantile,0.7,280386,forecast
2022-01-10,3 wk ahead inc case,2022-01-29,SE,quantile,0.75,292282,forecast
