weekdate,simple_state,prob
2020-04-12,westvirginia,0.713786213786214
2020-04-19,westvirginia,0.0694305694305694
2020-04-26,westvirginia,0.0891608391608392
2020-05-03,westvirginia,0.056943056943057
2020-05-10,westvirginia,0.0317182817182817
2020-05-17,westvirginia,0.0157342657342657
2020-05-24,westvirginia,0.0104895104895105
2020-05-31,westvirginia,0.00424575424575425
2020-06-07,westvirginia,0.0034965034965035
2020-06-14,westvirginia,0.00274725274725275
2020-06-21,westvirginia,0.00174825174825175
2020-06-28,westvirginia,0
2020-07-05,westvirginia,0.00024975024975025
2020-07-12,westvirginia,0
2020-07-19,westvirginia,0
2020-07-26,westvirginia,0
2020-08-02,westvirginia,0
2020-08-09,westvirginia,0
2020-08-16,westvirginia,0
2020-08-23,westvirginia,0.00024975024975025
2020-08-30,westvirginia,0
2020-09-06,westvirginia,0
2020-09-13,westvirginia,0
2020-09-20,westvirginia,0
2020-09-27,westvirginia,0
2020-10-04,westvirginia,0
2020-10-11,westvirginia,0
2020-10-18,westvirginia,0
2020-10-25,westvirginia,0
2020-03-15,wisconsin,0
2020-03-22,wisconsin,0
2020-03-29,wisconsin,0
2020-04-05,wisconsin,0
2020-04-12,wisconsin,0.783966033966034
2020-04-19,wisconsin,0.0467032967032967
2020-04-26,wisconsin,0.0709290709290709
2020-05-03,wisconsin,0.0414585414585415
2020-05-10,wisconsin,0.0227272727272727
2020-05-17,wisconsin,0.0147352647352647
2020-05-24,wisconsin,0.00799200799200799
2020-05-31,wisconsin,0.00624375624375624
2020-06-07,wisconsin,0.0024975024975025
2020-06-14,wisconsin,0.00174825174825175
2020-06-21,wisconsin,0.0004995004995005
2020-06-28,wisconsin,0.00024975024975025
2020-07-05,wisconsin,0
2020-07-12,wisconsin,0.00024975024975025
2020-07-19,wisconsin,0
2020-07-26,wisconsin,0
2020-08-02,wisconsin,0
2020-08-09,wisconsin,0
2020-08-16,wisconsin,0
2020-08-23,wisconsin,0
2020-08-30,wisconsin,0
2020-09-06,wisconsin,0
2020-09-13,wisconsin,0
2020-09-20,wisconsin,0
2020-09-27,wisconsin,0
2020-10-04,wisconsin,0
2020-10-11,wisconsin,0
2020-10-18,wisconsin,0
2020-10-25,wisconsin,0
2020-03-15,wyoming,0
2020-03-22,wyoming,0
2020-03-29,wyoming,0
2020-04-05,wyoming,0.642357642357642
2020-04-12,wyoming,0
2020-04-19,wyoming,0.0621878121878122
2020-04-26,wyoming,0.0946553446553447
2020-05-03,wyoming,0.0691808191808192
2020-05-10,wyoming,0.0382117882117882
2020-05-17,wyoming,0.025974025974026
2020-05-24,wyoming,0.0214785214785215
2020-05-31,wyoming,0.0167332667332667
2020-06-07,wyoming,0.00999000999000999
2020-06-14,wyoming,0.00774225774225774
2020-06-21,wyoming,0.0044955044955045
2020-06-28,wyoming,0.00274725274725275
2020-07-05,wyoming,0.00124875124875125
2020-07-12,wyoming,0.000749250749250749
2020-07-19,wyoming,0.00024975024975025
2020-07-26,wyoming,0.0004995004995005
2020-08-02,wyoming,0.0004995004995005
2020-08-09,wyoming,0.0004995004995005
2020-08-16,wyoming,0
2020-08-23,wyoming,0
2020-08-30,wyoming,0.00024975024975025
2020-09-06,wyoming,0
2020-09-13,wyoming,0.00024975024975025
2020-09-20,wyoming,0
2020-09-27,wyoming,0
2020-10-04,wyoming,0
2020-10-11,wyoming,0
2020-10-18,wyoming,0
2020-10-25,wyoming,0
