"target_end_date","location","target","quantile","value","type","forecast_date"
2021-05-08,"42","2 wk ahead cum death",0.5,26454.0066301894,"quantile",2021-04-26
2021-05-08,"42","2 wk ahead cum death",0.55,26470.2108336546,"quantile",2021-04-26
2021-05-08,"42","2 wk ahead cum death",0.6,26487.1402967164,"quantile",2021-04-26
2021-05-08,"42","2 wk ahead cum death",0.65,26502.4049700805,"quantile",2021-04-26
2021-05-08,"42","2 wk ahead cum death",0.7,26519.2709743439,"quantile",2021-04-26
2021-05-08,"42","2 wk ahead cum death",0.75,26539.1816127597,"quantile",2021-04-26
2021-05-08,"42","2 wk ahead cum death",0.8,26563.0598484843,"quantile",2021-04-26
2021-05-08,"42","2 wk ahead cum death",0.85,26593.3066126739,"quantile",2021-04-26
2021-05-08,"42","2 wk ahead cum death",0.9,26625.4090171665,"quantile",2021-04-26
2021-05-08,"42","2 wk ahead cum death",0.95,26677.0993448984,"quantile",2021-04-26
2021-05-08,"42","2 wk ahead cum death",0.975,26717.6570516556,"quantile",2021-04-26
2021-05-08,"42","2 wk ahead cum death",0.99,26767.6231215245,"quantile",2021-04-26
2021-05-08,"44","2 wk ahead cum death",0.01,2663.54620287634,"quantile",2021-04-26
2021-05-08,"44","2 wk ahead cum death",0.025,2665.19116092573,"quantile",2021-04-26
2021-05-08,"44","2 wk ahead cum death",0.05,2667.83990854044,"quantile",2021-04-26
2021-05-08,"44","2 wk ahead cum death",0.1,2671.46101784794,"quantile",2021-04-26
2021-05-08,"44","2 wk ahead cum death",0.15,2673.26368230986,"quantile",2021-04-26
2021-05-08,"44","2 wk ahead cum death",0.2,2675.45015545483,"quantile",2021-04-26
2021-05-08,"44","2 wk ahead cum death",0.25,2676.87826742238,"quantile",2021-04-26
2021-05-08,"44","2 wk ahead cum death",0.3,2678.22452932695,"quantile",2021-04-26
2021-05-08,"44","2 wk ahead cum death",0.35,2680.14333372024,"quantile",2021-04-26
2021-05-08,"44","2 wk ahead cum death",0.4,2681.40258916713,"quantile",2021-04-26
2021-05-08,"44","2 wk ahead cum death",0.45,2682.64125220475,"quantile",2021-04-26
2021-05-08,"44","2 wk ahead cum death",0.5,2684.49560961131,"quantile",2021-04-26
2021-05-08,"44","2 wk ahead cum death",0.55,2685.72454986708,"quantile",2021-04-26
2021-05-08,"44","2 wk ahead cum death",0.6,2687.58863005549,"quantile",2021-04-26
2021-05-08,"44","2 wk ahead cum death",0.65,2689.47330265316,"quantile",2021-04-26
2021-05-08,"44","2 wk ahead cum death",0.7,2691.39210704646,"quantile",2021-04-26
2021-05-08,"44","2 wk ahead cum death",0.75,2693.9892032526,"quantile",2021-04-26
2021-05-08,"44","2 wk ahead cum death",0.8,2696.66814952172,"quantile",2021-04-26
2021-05-08,"44","2 wk ahead cum death",0.85,2700.73087411904,"quantile",2021-04-26
2021-05-08,"44","2 wk ahead cum death",0.9,2705.66062433488,"quantile",2021-04-26
2021-05-08,"44","2 wk ahead cum death",0.95,2714.28507084866,"quantile",2021-04-26
2021-05-08,"44","2 wk ahead cum death",0.975,2723.30348062983,"quantile",2021-04-26
2021-05-08,"44","2 wk ahead cum death",0.99,2737.57148282588,"quantile",2021-04-26
2021-05-08,"45","2 wk ahead cum death",0.01,9460.41552171957,"quantile",2021-04-26
2021-05-08,"45","2 wk ahead cum death",0.025,9467.92052752899,"quantile",2021-04-26
2021-05-08,"45","2 wk ahead cum death",0.05,9476.3030199358,"quantile",2021-04-26
2021-05-08,"45","2 wk ahead cum death",0.1,9491.69375024115,"quantile",2021-04-26
2021-05-08,"45","2 wk ahead cum death",0.15,9504.12737823957,"quantile",2021-04-26
2021-05-08,"45","2 wk ahead cum death",0.2,9513.78524072086,"quantile",2021-04-26
2021-05-08,"45","2 wk ahead cum death",0.25,9521.97859916831,"quantile",2021-04-26
2021-05-08,"45","2 wk ahead cum death",0.3,9529.65535438075,"quantile",2021-04-26
2021-05-08,"45","2 wk ahead cum death",0.35,9536.99838692429,"quantile",2021-04-26
2021-05-08,"45","2 wk ahead cum death",0.4,9543.50057675243,"quantile",2021-04-26
2021-05-08,"45","2 wk ahead cum death",0.45,9549.87279593842,"quantile",2021-04-26
2021-05-08,"45","2 wk ahead cum death",0.5,9556.18364900723,"quantile",2021-04-26
2021-05-08,"45","2 wk ahead cum death",0.55,9563.74533637761,"quantile",2021-04-26
2021-05-08,"45","2 wk ahead cum death",0.6,9570.74297271438,"quantile",2021-04-26
2021-05-08,"45","2 wk ahead cum death",0.65,9577.87057969331,"quantile",2021-04-26
2021-05-08,"45","2 wk ahead cum death",0.7,9585.83902938763,"quantile",2021-04-26
2021-05-08,"45","2 wk ahead cum death",0.75,9594.76661890165,"quantile",2021-04-26
2021-05-08,"45","2 wk ahead cum death",0.8,9603.58539449988,"quantile",2021-04-26
2021-05-08,"45","2 wk ahead cum death",0.85,9615.11950843353,"quantile",2021-04-26
2021-05-08,"45","2 wk ahead cum death",0.9,9628.17855358273,"quantile",2021-04-26
2021-05-08,"45","2 wk ahead cum death",0.95,9649.82345539593,"quantile",2021-04-26
2021-05-08,"45","2 wk ahead cum death",0.975,9670.00751746681,"quantile",2021-04-26
2021-05-08,"45","2 wk ahead cum death",0.99,9693.62209048311,"quantile",2021-04-26
2021-05-08,"46","2 wk ahead cum death",0.01,1958.96872281395,"quantile",2021-04-26
2021-05-08,"46","2 wk ahead cum death",0.025,1958.98300086281,"quantile",2021-04-26
2021-05-08,"46","2 wk ahead cum death",0.05,1960.50200281173,"quantile",2021-04-26
2021-05-08,"46","2 wk ahead cum death",0.1,1961.65655618586,"quantile",2021-04-26
2021-05-08,"46","2 wk ahead cum death",0.15,1962.63897903445,"quantile",2021-04-26
2021-05-08,"46","2 wk ahead cum death",0.2,1963.54813299654,"quantile",2021-04-26
2021-05-08,"46","2 wk ahead cum death",0.25,1964.41697106703,"quantile",2021-04-26
2021-05-08,"46","2 wk ahead cum death",0.3,1965.26098772694,"quantile",2021-04-26
2021-05-08,"46","2 wk ahead cum death",0.35,1965.46355274998,"quantile",2021-04-26
2021-05-08,"46","2 wk ahead cum death",0.4,1966.28118429876,"quantile",2021-04-26
2021-05-08,"46","2 wk ahead cum death",0.45,1967.09257110409,"quantile",2021-04-26
2021-05-08,"46","2 wk ahead cum death",0.5,1967.9010094308,"quantile",2021-04-26
2021-05-08,"46","2 wk ahead cum death",0.55,1968.08403060672,"quantile",2021-04-26
2021-05-08,"46","2 wk ahead cum death",0.6,1968.89541741205,"quantile",2021-04-26
2021-05-08,"46","2 wk ahead cum death",0.65,1969.71304896083,"quantile",2021-04-26
2021-05-08,"46","2 wk ahead cum death",0.7,1970.54103113466,"quantile",2021-04-26
2021-05-08,"46","2 wk ahead cum death",0.75,1971.38504779457,"quantile",2021-04-26
2021-05-08,"46","2 wk ahead cum death",0.8,1972.25388586505,"quantile",2021-04-26
2021-05-08,"46","2 wk ahead cum death",0.85,1973.78845697793,"quantile",2021-04-26
2021-05-08,"46","2 wk ahead cum death",0.9,1975.39629697731,"quantile",2021-04-26
2021-05-08,"46","2 wk ahead cum death",0.95,1978.42710180379,"quantile",2021-04-26
2021-05-08,"46","2 wk ahead cum death",0.975,1980.7623000177,"quantile",2021-04-26
2021-05-08,"46","2 wk ahead cum death",0.99,1984.42301056537,"quantile",2021-04-26
2021-05-08,"47","2 wk ahead cum death",0.01,12187.1209693889,"quantile",2021-04-26
2021-05-08,"47","2 wk ahead cum death",0.025,12201.2240425879,"quantile",2021-04-26
2021-05-08,"47","2 wk ahead cum death",0.05,12214.6790719118,"quantile",2021-04-26
2021-05-08,"47","2 wk ahead cum death",0.1,12233.0835229851,"quantile",2021-04-26
2021-05-08,"47","2 wk ahead cum death",0.15,12246.6764348215,"quantile",2021-04-26
2021-05-08,"47","2 wk ahead cum death",0.2,12256.5182467475,"quantile",2021-04-26
2021-05-08,"47","2 wk ahead cum death",0.25,12264.4217301358,"quantile",2021-04-26
2021-05-08,"47","2 wk ahead cum death",0.3,12271.9019418061,"quantile",2021-04-26
2021-05-08,"47","2 wk ahead cum death",0.35,12279.1087224219,"quantile",2021-04-26
2021-05-08,"47","2 wk ahead cum death",0.4,12287.3898313814,"quantile",2021-04-26
2021-05-08,"47","2 wk ahead cum death",0.45,12294.3136163907,"quantile",2021-04-26
2021-05-08,"47","2 wk ahead cum death",0.5,12302.4379562219,"quantile",2021-04-26
2021-05-08,"47","2 wk ahead cum death",0.55,12311.8131303547,"quantile",2021-04-26
2021-05-08,"47","2 wk ahead cum death",0.6,12321.864001118,"quantile",2021-04-26
2021-05-08,"47","2 wk ahead cum death",0.65,12330.7705272283,"quantile",2021-04-26
2021-05-08,"47","2 wk ahead cum death",0.7,12341.7298107487,"quantile",2021-04-26
2021-05-08,"47","2 wk ahead cum death",0.75,12352.9625253238,"quantile",2021-04-26
2021-05-08,"47","2 wk ahead cum death",0.8,12367.7455973707,"quantile",2021-04-26
2021-05-08,"47","2 wk ahead cum death",0.85,12384.4669979553,"quantile",2021-04-26
2021-05-08,"47","2 wk ahead cum death",0.9,12404.3140812995,"quantile",2021-04-26
2021-05-08,"47","2 wk ahead cum death",0.95,12436.4777096902,"quantile",2021-04-26
2021-05-08,"47","2 wk ahead cum death",0.975,12468.6952535376,"quantile",2021-04-26
2021-05-08,"47","2 wk ahead cum death",0.99,12517.1962700297,"quantile",2021-04-26
2021-05-08,"48","2 wk ahead cum death",0.01,50296.201628908,"quantile",2021-04-26
2021-05-08,"48","2 wk ahead cum death",0.025,50318.6388470096,"quantile",2021-04-26
2021-05-08,"48","2 wk ahead cum death",0.05,50342.161531714,"quantile",2021-04-26
2021-05-08,"48","2 wk ahead cum death",0.1,50375.2176242319,"quantile",2021-04-26
2021-05-08,"48","2 wk ahead cum death",0.15,50397.7968174906,"quantile",2021-04-26
2021-05-08,"48","2 wk ahead cum death",0.2,50419.1468027869,"quantile",2021-04-26
2021-05-08,"48","2 wk ahead cum death",0.25,50436.4921451806,"quantile",2021-04-26
2021-05-08,"48","2 wk ahead cum death",0.3,50455.1927295008,"quantile",2021-04-26
2021-05-08,"48","2 wk ahead cum death",0.35,50472.1071176418,"quantile",2021-04-26
2021-05-08,"48","2 wk ahead cum death",0.4,50488.836256433,"quantile",2021-04-26
2021-05-08,"48","2 wk ahead cum death",0.45,50503.4699392341,"quantile",2021-04-26
2021-05-08,"48","2 wk ahead cum death",0.5,50520.1669091086,"quantile",2021-04-26
2021-05-08,"48","2 wk ahead cum death",0.55,50534.3023353888,"quantile",2021-04-26
2021-05-08,"48","2 wk ahead cum death",0.6,50550.2817662647,"quantile",2021-04-26
2021-05-08,"48","2 wk ahead cum death",0.65,50564.9555613819,"quantile",2021-04-26
2021-05-08,"48","2 wk ahead cum death",0.7,50580.822701607,"quantile",2021-04-26
2021-05-08,"48","2 wk ahead cum death",0.75,50597.449569538,"quantile",2021-04-26
2021-05-08,"48","2 wk ahead cum death",0.8,50613.713385973,"quantile",2021-04-26
2021-05-08,"48","2 wk ahead cum death",0.85,50634.2457918113,"quantile",2021-04-26
2021-05-08,"48","2 wk ahead cum death",0.9,50659.5103968941,"quantile",2021-04-26
2021-05-08,"48","2 wk ahead cum death",0.95,50693.7603163099,"quantile",2021-04-26
2021-05-08,"48","2 wk ahead cum death",0.975,50727.8909618894,"quantile",2021-04-26
2021-05-08,"48","2 wk ahead cum death",0.99,50768.1924203873,"quantile",2021-04-26
2021-05-08,"49","2 wk ahead cum death",0.01,2188.92533884606,"quantile",2021-04-26
2021-05-08,"49","2 wk ahead cum death",0.025,2189.55075599685,"quantile",2021-04-26
2021-05-08,"49","2 wk ahead cum death",0.05,2191.50135115902,"quantile",2021-04-26
2021-05-08,"49","2 wk ahead cum death",0.1,2194.85686838696,"quantile",2021-04-26
2021-05-08,"49","2 wk ahead cum death",0.15,2197.05318629565,"quantile",2021-04-26
2021-05-08,"49","2 wk ahead cum death",0.2,2199.55252272103,"quantile",2021-04-26
2021-05-08,"49","2 wk ahead cum death",0.25,2201.24904352531,"quantile",2021-04-26
2021-05-08,"49","2 wk ahead cum death",0.3,2202.83634486078,"quantile",2021-04-26
2021-05-08,"49","2 wk ahead cum death",0.35,2204.35309105807,"quantile",2021-04-26
2021-05-08,"49","2 wk ahead cum death",0.4,2205.82429231074,"quantile",2021-04-26
2021-05-08,"49","2 wk ahead cum death",0.45,2207.89343251906,"quantile",2021-04-26
2021-05-08,"49","2 wk ahead cum death",0.5,2209.3241816456,"quantile",2021-04-26
2021-05-08,"49","2 wk ahead cum death",0.55,2210.75493077215,"quantile",2021-04-26
2021-05-08,"49","2 wk ahead cum death",0.6,2212.19865382968,"quantile",2021-04-26
2021-05-08,"49","2 wk ahead cum death",0.65,2213.66985508235,"quantile",2021-04-26
2021-05-08,"49","2 wk ahead cum death",0.7,2215.18660127964,"quantile",2021-04-26
2021-05-08,"49","2 wk ahead cum death",0.75,2217.3993197659,"quantile",2021-04-26
2021-05-08,"49","2 wk ahead cum death",0.8,2219.72125772096,"quantile",2021-04-26
2021-05-08,"49","2 wk ahead cum death",0.85,2222.22059414634,"quantile",2021-04-26
2021-05-08,"49","2 wk ahead cum death",0.9,2225.6677463566,"quantile",2021-04-26
2021-05-08,"49","2 wk ahead cum death",0.95,2231.12314367356,"quantile",2021-04-26
2021-05-08,"49","2 wk ahead cum death",0.975,2235.64427532727,"quantile",2021-04-26
2021-05-08,"49","2 wk ahead cum death",0.99,2241.11942330559,"quantile",2021-04-26
2021-05-08,"50","2 wk ahead cum death",0.01,244.434386112704,"quantile",2021-04-26
2021-05-08,"50","2 wk ahead cum death",0.025,245.059803263489,"quantile",2021-04-26
2021-05-08,"50","2 wk ahead cum death",0.05,245.059803263489,"quantile",2021-04-26
2021-05-08,"50","2 wk ahead cum death",0.1,245.685220414274,"quantile",2021-04-26
2021-05-08,"50","2 wk ahead cum death",0.15,245.685220414274,"quantile",2021-04-26
2021-05-08,"50","2 wk ahead cum death",0.2,246.310637565059,"quantile",2021-04-26
2021-05-08,"50","2 wk ahead cum death",0.25,246.310637565059,"quantile",2021-04-26
2021-05-08,"50","2 wk ahead cum death",0.3,246.936054715844,"quantile",2021-04-26
2021-05-08,"50","2 wk ahead cum death",0.35,247.189816800529,"quantile",2021-04-26
2021-05-08,"50","2 wk ahead cum death",0.4,248.228685472306,"quantile",2021-04-26
2021-05-08,"50","2 wk ahead cum death",0.45,248.628704603701,"quantile",2021-04-26
2021-05-08,"50","2 wk ahead cum death",0.5,249.647798733681,"quantile",2021-04-26
2021-05-08,"50","2 wk ahead cum death",0.55,250.041475712877,"quantile",2021-04-26
2021-05-08,"50","2 wk ahead cum death",0.6,250.441494844272,"quantile",2021-04-26
2021-05-08,"50","2 wk ahead cum death",0.65,251.480363516049,"quantile",2021-04-26
2021-05-08,"50","2 wk ahead cum death",0.7,251.916079142725,"quantile",2021-04-26
2021-05-08,"50","2 wk ahead cum death",0.75,253.011701962181,"quantile",2021-04-26
2021-05-08,"50","2 wk ahead cum death",0.8,253.535298272032,"quantile",2021-04-26
2021-05-08,"50","2 wk ahead cum death",0.85,254.771030869634,"quantile",2021-04-26
2021-05-08,"50","2 wk ahead cum death",0.9,256.164364213494,"quantile",2021-04-26
2021-05-08,"50","2 wk ahead cum death",0.95,258.553365991776,"quantile",2021-04-26
2021-05-08,"50","2 wk ahead cum death",0.975,260.165973689164,"quantile",2021-04-26
2021-05-08,"50","2 wk ahead cum death",0.99,261.939213193078,"quantile",2021-04-26
2021-05-08,"51","2 wk ahead cum death",0.01,10754.0162185564,"quantile",2021-04-26
2021-05-08,"51","2 wk ahead cum death",0.025,10769.3435373827,"quantile",2021-04-26
2021-05-08,"51","2 wk ahead cum death",0.05,10782.1502818291,"quantile",2021-04-26
2021-05-08,"51","2 wk ahead cum death",0.1,10797.4012821242,"quantile",2021-04-26
2021-05-08,"51","2 wk ahead cum death",0.15,10809.1001541514,"quantile",2021-04-26
2021-05-08,"51","2 wk ahead cum death",0.2,10817.051577003,"quantile",2021-04-26
2021-05-08,"51","2 wk ahead cum death",0.25,10823.6920972688,"quantile",2021-04-26
2021-05-08,"51","2 wk ahead cum death",0.3,10830.5359997324,"quantile",2021-04-26
2021-05-08,"51","2 wk ahead cum death",0.35,10837.1072700842,"quantile",2021-04-26
2021-05-08,"51","2 wk ahead cum death",0.4,10843.502550214,"quantile",2021-04-26
2021-05-08,"51","2 wk ahead cum death",0.45,10850.4170689998,"quantile",2021-04-26
2021-05-08,"51","2 wk ahead cum death",0.5,10857.9068723693,"quantile",2021-04-26
2021-05-08,"51","2 wk ahead cum death",0.55,10864.1458414372,"quantile",2021-04-26
2021-05-08,"51","2 wk ahead cum death",0.6,10870.4349430723,"quantile",2021-04-26
2021-05-08,"51","2 wk ahead cum death",0.65,10876.8302232021,"quantile",2021-04-26
2021-05-08,"51","2 wk ahead cum death",0.7,10883.4014935539,"quantile",2021-04-26
2021-05-08,"51","2 wk ahead cum death",0.75,10890.8708131683,"quantile",2021-04-26
2021-05-08,"51","2 wk ahead cum death",0.8,10900.638419188,"quantile",2021-04-26
2021-05-08,"51","2 wk ahead cum death",0.85,10911.0915106427,"quantile",2021-04-26
2021-05-08,"51","2 wk ahead cum death",0.9,10925.2920512731,"quantile",2021-04-26
2021-05-08,"51","2 wk ahead cum death",0.95,10946.1718059253,"quantile",2021-04-26
2021-05-08,"51","2 wk ahead cum death",0.975,10963.3564704271,"quantile",2021-04-26
2021-05-08,"51","2 wk ahead cum death",0.99,10979.934623555,"quantile",2021-04-26
2021-05-08,"53","2 wk ahead cum death",0.01,5495.45045610626,"quantile",2021-04-26
2021-05-08,"53","2 wk ahead cum death",0.025,5501.97288052898,"quantile",2021-04-26
2021-05-08,"53","2 wk ahead cum death",0.05,5509.27097915323,"quantile",2021-04-26
2021-05-08,"53","2 wk ahead cum death",0.1,5517.64109522969,"quantile",2021-04-26
2021-05-08,"53","2 wk ahead cum death",0.15,5523.66514785429,"quantile",2021-04-26
2021-05-08,"53","2 wk ahead cum death",0.2,5529.84842361757,"quantile",2021-04-26
2021-05-08,"53","2 wk ahead cum death",0.25,5533.89892666606,"quantile",2021-04-26
2021-05-08,"53","2 wk ahead cum death",0.3,5539.04233077144,"quantile",2021-04-26
2021-05-08,"53","2 wk ahead cum death",0.35,5543.4582937735,"quantile",2021-04-26
2021-05-08,"53","2 wk ahead cum death",0.4,5547.80839799633,"quantile",2021-04-26
2021-05-08,"53","2 wk ahead cum death",0.45,5550.86793397122,"quantile",2021-04-26
2021-05-08,"53","2 wk ahead cum death",0.5,5555.15954371863,"quantile",2021-04-26
2021-05-08,"53","2 wk ahead cum death",0.55,5559.45115346604,"quantile",2021-04-26
2021-05-08,"53","2 wk ahead cum death",0.6,5563.76152374251,"quantile",2021-04-26
2021-05-08,"53","2 wk ahead cum death",0.65,5568.73704511612,"quantile",2021-04-26
2021-05-08,"53","2 wk ahead cum death",0.7,5573.15300811818,"quantile",2021-04-26
2021-05-08,"53","2 wk ahead cum death",0.75,5578.92182937434,"quantile",2021-04-26
2021-05-08,"53","2 wk ahead cum death",0.8,5584.22316672441,"quantile",2021-04-26
2021-05-08,"53","2 wk ahead cum death",0.85,5592.28269394004,"quantile",2021-04-26
2021-05-08,"53","2 wk ahead cum death",0.9,5603.93550092171,"quantile",2021-04-26
2021-05-08,"53","2 wk ahead cum death",0.95,5617.93437135524,"quantile",2021-04-26
2021-05-08,"53","2 wk ahead cum death",0.975,5635.86456154283,"quantile",2021-04-26
2021-05-08,"53","2 wk ahead cum death",0.99,5649.26657462419,"quantile",2021-04-26
2021-05-08,"54","2 wk ahead cum death",0.01,2848.62584592971,"quantile",2021-04-26
2021-05-08,"54","2 wk ahead cum death",0.025,2852.87503266341,"quantile",2021-04-26
2021-05-08,"54","2 wk ahead cum death",0.05,2858.04297366908,"quantile",2021-04-26
2021-05-08,"54","2 wk ahead cum death",0.1,2862.89761767317,"quantile",2021-04-26
2021-05-08,"54","2 wk ahead cum death",0.15,2866.36141045777,"quantile",2021-04-26
2021-05-08,"54","2 wk ahead cum death",0.2,2869.49938943491,"quantile",2021-04-26
2021-05-08,"54","2 wk ahead cum death",0.25,2871.8326736064,"quantile",2021-04-26
2021-05-08,"54","2 wk ahead cum death",0.3,2874.68099849646,"quantile",2021-04-26
2021-05-08,"54","2 wk ahead cum death",0.35,2876.83260370596,"quantile",2021-04-26
2021-05-08,"54","2 wk ahead cum death",0.4,2878.93818151258,"quantile",2021-04-26
2021-05-08,"54","2 wk ahead cum death",0.45,2881.01599004716,"quantile",2021-04-26
2021-05-08,"54","2 wk ahead cum death",0.5,2883.0806872177,"quantile",2021-04-26
2021-05-08,"54","2 wk ahead cum death",0.55,2885.77080153903,"quantile",2021-04-26
2021-05-08,"54","2 wk ahead cum death",0.6,2887.8486100736,"quantile",2021-04-26
2021-05-08,"54","2 wk ahead cum death",0.65,2890.57960503101,"quantile",2021-04-26
2021-05-08,"54","2 wk ahead cum death",0.7,2892.73121024051,"quantile",2021-04-26
2021-05-08,"54","2 wk ahead cum death",0.75,2895.57953513057,"quantile",2021-04-26
2021-05-08,"54","2 wk ahead cum death",0.8,2898.53823645284,"quantile",2021-04-26
2021-05-08,"54","2 wk ahead cum death",0.85,2902.92704973155,"quantile",2021-04-26
2021-05-08,"54","2 wk ahead cum death",0.9,2907.64167681773,"quantile",2021-04-26
2021-05-08,"54","2 wk ahead cum death",0.95,2914.37257227417,"quantile",2021-04-26
2021-05-08,"54","2 wk ahead cum death",0.975,2918.91509612905,"quantile",2021-04-26
2021-05-08,"54","2 wk ahead cum death",0.99,2930.04387152139,"quantile",2021-04-26
2021-05-08,"55","2 wk ahead cum death",0.01,7512.30585811303,"quantile",2021-04-26
2021-05-08,"55","2 wk ahead cum death",0.025,7518.8013078715,"quantile",2021-04-26
2021-05-08,"55","2 wk ahead cum death",0.05,7524.91289639298,"quantile",2021-04-26
2021-05-08,"55","2 wk ahead cum death",0.1,7530.75985677803,"quantile",2021-04-26
2021-05-08,"55","2 wk ahead cum death",0.15,7535.72202903293,"quantile",2021-04-26
2021-05-08,"55","2 wk ahead cum death",0.2,7538.43133191206,"quantile",2021-04-26
2021-05-08,"55","2 wk ahead cum death",0.25,7541.55881953945,"quantile",2021-04-26
2021-05-08,"55","2 wk ahead cum death",0.3,7544.55871974807,"quantile",2021-04-26
2021-05-08,"55","2 wk ahead cum death",0.35,7547.47619923024,"quantile",2021-04-26
2021-05-08,"55","2 wk ahead cum death",0.4,7550.34047426098,"quantile",2021-04-26
2021-05-08,"55","2 wk ahead cum death",0.45,7552.54723280895,"quantile",2021-04-26
2021-05-08,"55","2 wk ahead cum death",0.5,7554.73883553913,"quantile",2021-04-26
2021-05-08,"55","2 wk ahead cum death",0.55,7557.55585542011,"quantile",2021-04-26
2021-05-08,"55","2 wk ahead cum death",0.6,7561.01344826964,"quantile",2021-04-26
2021-05-08,"55","2 wk ahead cum death",0.65,7565.12855760195,"quantile",2021-04-26
2021-05-08,"55","2 wk ahead cum death",0.7,7568.67145423491,"quantile",2021-04-26
2021-05-08,"55","2 wk ahead cum death",0.75,7572.29677159431,"quantile",2021-04-26
2021-05-08,"55","2 wk ahead cum death",0.8,7576.04967637249,"quantile",2021-04-26
2021-05-08,"55","2 wk ahead cum death",0.85,7581.88606500554,"quantile",2021-04-26
2021-05-08,"55","2 wk ahead cum death",0.9,7588.09907156202,"quantile",2021-04-26
2021-05-08,"55","2 wk ahead cum death",0.95,7598.94936915334,"quantile",2021-04-26
2021-05-08,"55","2 wk ahead cum death",0.975,7606.31179197639,"quantile",2021-04-26
2021-05-08,"55","2 wk ahead cum death",0.99,7617.18516179036,"quantile",2021-04-26
2021-05-08,"56","2 wk ahead cum death",0.01,704.448045566199,"quantile",2021-04-26
2021-05-08,"56","2 wk ahead cum death",0.025,704.448045566199,"quantile",2021-04-26
2021-05-08,"56","2 wk ahead cum death",0.05,705.073462716984,"quantile",2021-04-26
2021-05-08,"56","2 wk ahead cum death",0.1,705.750276125383,"quantile",2021-04-26
2021-05-08,"56","2 wk ahead cum death",0.15,705.950581807945,"quantile",2021-04-26
2021-05-08,"56","2 wk ahead cum death",0.2,706.758888192829,"quantile",2021-04-26
2021-05-08,"56","2 wk ahead cum death",0.25,706.91579087092,"quantile",2021-04-26
2021-05-08,"56","2 wk ahead cum death",0.3,707.682111475912,"quantile",2021-04-26
2021-05-08,"56","2 wk ahead cum death",0.35,707.812679525047,"quantile",2021-04-26
2021-05-08,"56","2 wk ahead cum death",0.4,708.561992986184,"quantile",2021-04-26
2021-05-08,"56","2 wk ahead cum death",0.45,708.681864100289,"quantile",2021-04-26
2021-05-08,"56","2 wk ahead cum death",0.5,708.799834703168,"quantile",2021-04-26
2021-05-08,"56","2 wk ahead cum death",0.55,709.543222456833,"quantile",2021-04-26
2021-05-08,"56","2 wk ahead cum death",0.6,709.663093570938,"quantile",2021-04-26
2021-05-08,"56","2 wk ahead cum death",0.65,710.412407032075,"quantile",2021-04-26
2021-05-08,"56","2 wk ahead cum death",0.7,710.54297508121,"quantile",2021-04-26
2021-05-08,"56","2 wk ahead cum death",0.75,711.309295686202,"quantile",2021-04-26
2021-05-08,"56","2 wk ahead cum death",0.8,712.091615515078,"quantile",2021-04-26
2021-05-08,"56","2 wk ahead cum death",0.85,712.899921899962,"quantile",2021-04-26
2021-05-08,"56","2 wk ahead cum death",0.9,713.755455468636,"quantile",2021-04-26
2021-05-08,"56","2 wk ahead cum death",0.95,715.972774116943,"quantile",2021-04-26
2021-05-08,"56","2 wk ahead cum death",0.975,717.519433346294,"quantile",2021-04-26
2021-05-08,"56","2 wk ahead cum death",0.99,719.739645208205,"quantile",2021-04-26
2021-05-15,"01","3 wk ahead cum death",0.01,10899.6235646796,"quantile",2021-04-26
2021-05-15,"01","3 wk ahead cum death",0.025,10907.8025820757,"quantile",2021-04-26
2021-05-15,"01","3 wk ahead cum death",0.05,10916.3495778016,"quantile",2021-04-26
2021-05-15,"01","3 wk ahead cum death",0.1,10927.0918984977,"quantile",2021-04-26
2021-05-15,"01","3 wk ahead cum death",0.15,10935.1130535804,"quantile",2021-04-26
2021-05-15,"01","3 wk ahead cum death",0.2,10941.7289097366,"quantile",2021-04-26
2021-05-15,"01","3 wk ahead cum death",0.25,10948.5639669558,"quantile",2021-04-26
2021-05-15,"01","3 wk ahead cum death",0.3,10954.1870407299,"quantile",2021-04-26
2021-05-15,"01","3 wk ahead cum death",0.35,10959.5950522879,"quantile",2021-04-26
2021-05-15,"01","3 wk ahead cum death",0.4,10965.4828065518,"quantile",2021-04-26
2021-05-15,"01","3 wk ahead cum death",0.45,10970.9194976496,"quantile",2021-04-26
2021-05-15,"01","3 wk ahead cum death",0.5,10977.4386448633,"quantile",2021-04-26
2021-05-15,"01","3 wk ahead cum death",0.55,10984.8912025463,"quantile",2021-04-26
2021-05-15,"01","3 wk ahead cum death",0.6,10992.5234149874,"quantile",2021-04-26
2021-05-15,"01","3 wk ahead cum death",0.65,10999.2511150299,"quantile",2021-04-26
2021-05-15,"01","3 wk ahead cum death",0.7,11009.3280210339,"quantile",2021-04-26
2021-05-15,"01","3 wk ahead cum death",0.75,11021.4805607065,"quantile",2021-04-26
2021-05-15,"01","3 wk ahead cum death",0.8,11035.3674760447,"quantile",2021-04-26
2021-05-15,"01","3 wk ahead cum death",0.85,11049.4306886974,"quantile",2021-04-26
2021-05-15,"01","3 wk ahead cum death",0.9,11064.9813581364,"quantile",2021-04-26
2021-05-15,"01","3 wk ahead cum death",0.95,11097.1232370502,"quantile",2021-04-26
2021-05-15,"01","3 wk ahead cum death",0.975,11126.3816822881,"quantile",2021-04-26
2021-05-15,"01","3 wk ahead cum death",0.99,11164.7259182013,"quantile",2021-04-26
