forecast_date,target,target_end_date,location,type,quantile,value,scenario_id
2021-10-04,2 wk ahead inc death,2021-10-16,LV,quantile,0.99,68,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LV,point,NA,40,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LV,quantile,0.010,9,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LV,quantile,0.025,14,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LV,quantile,0.050,18,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LV,quantile,0.100,23,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LV,quantile,0.150,26,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LV,quantile,0.200,29,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LV,quantile,0.250,31,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LV,quantile,0.300,33,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LV,quantile,0.350,35,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LV,quantile,0.400,37,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LV,quantile,0.450,38,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LV,quantile,0.500,40,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LV,quantile,0.550,42,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LV,quantile,0.600,43,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LV,quantile,0.650,45,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LV,quantile,0.700,47,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LV,quantile,0.750,49,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LV,quantile,0.800,51,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LV,quantile,0.850,54,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LV,quantile,0.900,57,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LV,quantile,0.950,62,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LV,quantile,0.975,66,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LV,quantile,0.99,71,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LV,point,NA,36,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LV,quantile,0.010,0,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LV,quantile,0.025,5,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LV,quantile,0.050,10,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LV,quantile,0.100,16,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LV,quantile,0.150,20,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LV,quantile,0.200,23,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LV,quantile,0.250,25,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LV,quantile,0.300,28,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LV,quantile,0.350,30,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LV,quantile,0.400,32,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LV,quantile,0.450,34,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LV,quantile,0.500,36,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LV,quantile,0.550,38,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LV,quantile,0.600,40,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LV,quantile,0.650,42,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LV,quantile,0.700,44,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LV,quantile,0.750,47,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LV,quantile,0.800,50,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LV,quantile,0.850,53,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LV,quantile,0.900,57,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LV,quantile,0.950,62,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LV,quantile,0.975,67,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LV,quantile,0.99,73,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LV,point,NA,7086,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LV,quantile,0.010,5752,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LV,quantile,0.025,5962,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LV,quantile,0.050,6143,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LV,quantile,0.100,6351,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LV,quantile,0.150,6492,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LV,quantile,0.200,6603,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LV,quantile,0.250,6699,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LV,quantile,0.300,6785,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LV,quantile,0.350,6865,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LV,quantile,0.400,6941,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LV,quantile,0.450,7014,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LV,quantile,0.500,7086,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LV,quantile,0.550,7158,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LV,quantile,0.600,7231,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LV,quantile,0.650,7307,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LV,quantile,0.700,7386,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LV,quantile,0.750,7472,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LV,quantile,0.800,7568,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LV,quantile,0.850,7680,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LV,quantile,0.900,7821,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LV,quantile,0.950,8029,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LV,quantile,0.975,8210,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LV,quantile,0.99,8420,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LV,point,NA,7934,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LV,quantile,0.010,6155,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LV,quantile,0.025,6435,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LV,quantile,0.050,6676,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LV,quantile,0.100,6954,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LV,quantile,0.150,7141,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LV,quantile,0.200,7290,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LV,quantile,0.250,7418,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LV,quantile,0.300,7533,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LV,quantile,0.350,7639,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LV,quantile,0.400,7740,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LV,quantile,0.450,7838,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LV,quantile,0.500,7934,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LV,quantile,0.550,8030,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LV,quantile,0.600,8127,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LV,quantile,0.650,8228,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LV,quantile,0.700,8334,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LV,quantile,0.750,8449,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LV,quantile,0.800,8577,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LV,quantile,0.850,8726,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LV,quantile,0.900,8914,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LV,quantile,0.950,9191,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LV,quantile,0.975,9432,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LV,quantile,0.99,9712,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LV,point,NA,8432,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LV,quantile,0.010,6209,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LV,quantile,0.025,6559,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LV,quantile,0.050,6860,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LV,quantile,0.100,7208,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LV,quantile,0.150,7442,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LV,quantile,0.200,7628,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LV,quantile,0.250,7788,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LV,quantile,0.300,7932,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LV,quantile,0.350,8065,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LV,quantile,0.400,8191,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LV,quantile,0.450,8313,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LV,quantile,0.500,8432,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LV,quantile,0.550,8552,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LV,quantile,0.600,8674,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LV,quantile,0.650,8800,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LV,quantile,0.700,8933,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LV,quantile,0.750,9077,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LV,quantile,0.800,9237,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LV,quantile,0.850,9423,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LV,quantile,0.900,9657,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LV,quantile,0.950,10005,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LV,quantile,0.975,10306,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LV,quantile,0.99,10656,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LV,point,NA,8513,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LV,quantile,0.010,5844,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LV,quantile,0.025,6265,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LV,quantile,0.050,6626,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LV,quantile,0.100,7043,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LV,quantile,0.150,7324,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LV,quantile,0.200,7548,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LV,quantile,0.250,7739,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LV,quantile,0.300,7912,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LV,quantile,0.350,8071,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LV,quantile,0.400,8223,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LV,quantile,0.450,8369,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LV,quantile,0.500,8513,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LV,quantile,0.550,8656,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LV,quantile,0.600,8803,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LV,quantile,0.650,8954,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LV,quantile,0.700,9113,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LV,quantile,0.750,9286,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LV,quantile,0.800,9478,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LV,quantile,0.850,9701,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LV,quantile,0.900,9982,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LV,quantile,0.950,10399,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LV,quantile,0.975,10761,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LV,quantile,0.99,11181,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,LI,point,NA,0,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,LI,quantile,0.010,0,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,LI,quantile,0.025,0,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,LI,quantile,0.050,0,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,LI,quantile,0.100,0,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,LI,quantile,0.150,0,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,LI,quantile,0.200,0,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,LI,quantile,0.250,0,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,LI,quantile,0.300,0,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,LI,quantile,0.350,0,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,LI,quantile,0.400,0,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,LI,quantile,0.450,0,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,LI,quantile,0.500,0,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,LI,quantile,0.550,0,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,LI,quantile,0.600,1,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,LI,quantile,0.650,1,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,LI,quantile,0.700,1,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,LI,quantile,0.750,1,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,LI,quantile,0.800,1,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,LI,quantile,0.850,1,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,LI,quantile,0.900,2,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,LI,quantile,0.950,2,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,LI,quantile,0.975,2,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,LI,quantile,0.99,3,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,LI,point,NA,0,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,LI,quantile,0.010,0,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,LI,quantile,0.025,0,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,LI,quantile,0.050,0,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,LI,quantile,0.100,0,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,LI,quantile,0.150,0,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,LI,quantile,0.200,0,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,LI,quantile,0.250,0,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,LI,quantile,0.300,0,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,LI,quantile,0.350,0,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,LI,quantile,0.400,0,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,LI,quantile,0.450,0,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,LI,quantile,0.500,0,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,LI,quantile,0.550,0,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,LI,quantile,0.600,0,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,LI,quantile,0.650,1,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,LI,quantile,0.700,1,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,LI,quantile,0.750,1,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,LI,quantile,0.800,1,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,LI,quantile,0.850,2,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,LI,quantile,0.900,2,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,LI,quantile,0.950,2,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,LI,quantile,0.975,3,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,LI,quantile,0.99,3,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LI,point,NA,0,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LI,quantile,0.010,0,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LI,quantile,0.025,0,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LI,quantile,0.050,0,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LI,quantile,0.100,0,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LI,quantile,0.150,0,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LI,quantile,0.200,0,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LI,quantile,0.250,0,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LI,quantile,0.300,0,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LI,quantile,0.350,0,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LI,quantile,0.400,0,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LI,quantile,0.450,0,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LI,quantile,0.500,0,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LI,quantile,0.550,0,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LI,quantile,0.600,0,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LI,quantile,0.650,1,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LI,quantile,0.700,1,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LI,quantile,0.750,1,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LI,quantile,0.800,1,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LI,quantile,0.850,2,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LI,quantile,0.900,2,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LI,quantile,0.950,3,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LI,quantile,0.975,3,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,LI,quantile,0.99,4,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LI,point,NA,0,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LI,quantile,0.010,0,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LI,quantile,0.025,0,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LI,quantile,0.050,0,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LI,quantile,0.100,0,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LI,quantile,0.150,0,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LI,quantile,0.200,0,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LI,quantile,0.250,0,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LI,quantile,0.300,0,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LI,quantile,0.350,0,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LI,quantile,0.400,0,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LI,quantile,0.450,0,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LI,quantile,0.500,0,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LI,quantile,0.550,0,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LI,quantile,0.600,1,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LI,quantile,0.650,1,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LI,quantile,0.700,1,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LI,quantile,0.750,1,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LI,quantile,0.800,2,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LI,quantile,0.850,2,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LI,quantile,0.900,3,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LI,quantile,0.950,3,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LI,quantile,0.975,4,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,LI,quantile,0.99,5,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LI,point,NA,12,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LI,quantile,0.010,0,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LI,quantile,0.025,0,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LI,quantile,0.050,0,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LI,quantile,0.100,0,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LI,quantile,0.150,0,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LI,quantile,0.200,0,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LI,quantile,0.250,0,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LI,quantile,0.300,3,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LI,quantile,0.350,5,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LI,quantile,0.400,8,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LI,quantile,0.450,10,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LI,quantile,0.500,12,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LI,quantile,0.550,14,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LI,quantile,0.600,16,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LI,quantile,0.650,19,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LI,quantile,0.700,21,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LI,quantile,0.750,24,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LI,quantile,0.800,27,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LI,quantile,0.850,30,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LI,quantile,0.900,34,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LI,quantile,0.950,41,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LI,quantile,0.975,46,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,LI,quantile,0.99,53,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LI,point,NA,8,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LI,quantile,0.010,0,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LI,quantile,0.025,0,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LI,quantile,0.050,0,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LI,quantile,0.100,0,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LI,quantile,0.150,0,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LI,quantile,0.200,0,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LI,quantile,0.250,0,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LI,quantile,0.300,0,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LI,quantile,0.350,0,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LI,quantile,0.400,2,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LI,quantile,0.450,5,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LI,quantile,0.500,8,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LI,quantile,0.550,11,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LI,quantile,0.600,14,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LI,quantile,0.650,17,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LI,quantile,0.700,20,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LI,quantile,0.750,24,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LI,quantile,0.800,28,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LI,quantile,0.850,32,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LI,quantile,0.900,38,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LI,quantile,0.950,47,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LI,quantile,0.975,54,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,LI,quantile,0.99,63,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LI,point,NA,6,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LI,quantile,0.010,0,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LI,quantile,0.025,0,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LI,quantile,0.050,0,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LI,quantile,0.100,0,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LI,quantile,0.150,0,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LI,quantile,0.200,0,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LI,quantile,0.250,0,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LI,quantile,0.300,0,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LI,quantile,0.350,0,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LI,quantile,0.400,0,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LI,quantile,0.450,2,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LI,quantile,0.500,6,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LI,quantile,0.550,9,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LI,quantile,0.600,13,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LI,quantile,0.650,17,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LI,quantile,0.700,21,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LI,quantile,0.750,25,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LI,quantile,0.800,30,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LI,quantile,0.850,36,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LI,quantile,0.900,43,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LI,quantile,0.950,54,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LI,quantile,0.975,63,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,LI,quantile,0.99,74,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LI,point,NA,4,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LI,quantile,0.010,0,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LI,quantile,0.025,0,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LI,quantile,0.050,0,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LI,quantile,0.100,0,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LI,quantile,0.150,0,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LI,quantile,0.200,0,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LI,quantile,0.250,0,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LI,quantile,0.300,0,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LI,quantile,0.350,0,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LI,quantile,0.400,0,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LI,quantile,0.450,0,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LI,quantile,0.500,4,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LI,quantile,0.550,8,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LI,quantile,0.600,13,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LI,quantile,0.650,17,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LI,quantile,0.700,22,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,LI,quantile,0.750,27,forecast
